"User_ID";"Campaign";"Channel";"Last_Touch_Time";"Conversion_Date";"Revenue"
"U06557";"Organic Landing";"Organic Search";"2025-02-25 00:00:00";"2025-02-26 00:00:00";456.51
"U06576";"SEO Blog";"Organic Search";"2025-04-09 00:00:00";"2025-04-09 00:00:00";820.75
"U06578";"Lookalike Audience";"Facebook Ads";"2025-05-29 00:00:00";"2025-05-30 00:00:00";101.39
"U06581";"UGC Campaign";"TikTok Ads";"2025-06-11 00:00:00";"2025-06-13 00:00:00";813.32
"U06585";"Winter Sale";"Facebook Ads";"2025-07-04 00:00:00";"2025-07-04 00:00:00";1192.24
"U06589";"Winter Sale";"Facebook Ads";"2025-02-04 00:00:00";"2025-02-05 00:00:00";371.35
"U06595";"Influencer Push";"TikTok Ads";"2025-06-11 00:00:00";"2025-06-14 00:00:00";474.97
"U06599";"SEO Blog";"Organic Search";"2025-03-17 00:00:00";"2025-03-18 00:00:00";821.21
"U06608";"Organic Landing";"Organic Search";"2025-06-20 00:00:00";"2025-06-20 00:00:00";1052.72
"U06609";"Competitor Search";"Google Ads";"2025-01-24 00:00:00";"2025-01-25 00:00:00";153.82
"U06619";"Winter Sale";"Facebook Ads";"2025-03-31 00:00:00";"2025-03-31 00:00:00";1077.25
"U06620";"Retargeting";"Facebook Ads";"2025-04-01 00:00:00";"2025-04-02 00:00:00";482.69
"U06632";"Organic Landing";"Organic Search";"2025-03-26 00:00:00";"2025-03-27 00:00:00";783.28
"U06637";"Winter Sale";"Facebook Ads";"2025-05-11 00:00:00";"2025-05-14 00:00:00";774.11
"U06639";"Awareness Blast";"TikTok Ads";"2025-01-23 00:00:00";"2025-01-24 00:00:00";922.3
"U06640";"SEO Blog";"Organic Search";"2025-04-05 00:00:00";"2025-04-07 00:00:00";440.22
"U06645";"Brand Search";"Google Ads";"2025-07-04 00:00:00";"2025-07-05 00:00:00";1079.32
"U06649";"UGC Campaign";"TikTok Ads";"2025-01-28 00:00:00";"2025-01-30 00:00:00";184.84
"U06651";"Awareness Blast";"TikTok Ads";"2025-03-06 00:00:00";"2025-03-06 00:00:00";1157.64
"U06657";"Organic Landing";"Organic Search";"2025-05-29 00:00:00";"2025-05-31 00:00:00";102.03
"U06658";"UGC Campaign";"TikTok Ads";"2025-02-03 00:00:00";"2025-02-03 00:00:00";321.71
"U06664";"SEO Blog";"Organic Search";"2025-01-05 00:00:00";"2025-01-07 00:00:00";393.8
"U06670";"SEO Blog";"Organic Search";"2025-04-04 00:00:00";"2025-04-07 00:00:00";969.91
"U06674";"SEO Blog";"Organic Search";"2025-06-22 00:00:00";"2025-06-23 00:00:00";224.02
"U06681";"Lookalike Audience";"Facebook Ads";"2025-06-21 00:00:00";"2025-06-24 00:00:00";848.37
"U06686";"Winter Sale";"Facebook Ads";"2025-01-20 00:00:00";"2025-01-22 00:00:00";301.25
"U06689";"Influencer Push";"TikTok Ads";"2025-03-31 00:00:00";"2025-04-01 00:00:00";1029.48
"U06691";"Competitor Search";"Google Ads";"2025-02-09 00:00:00";"2025-02-09 00:00:00";386.17
"U06692";"Retargeting";"Facebook Ads";"2025-03-11 00:00:00";"2025-03-12 00:00:00";468.26
"U06704";"Competitor Search";"Google Ads";"2025-05-19 00:00:00";"2025-05-20 00:00:00";188.4
"U06707";"Brand Search";"Google Ads";"2025-01-07 00:00:00";"2025-01-08 00:00:00";660.69
"U06728";"Organic Landing";"Organic Search";"2025-05-17 00:00:00";"2025-05-17 00:00:00";959.19
"U06750";"Generic Search";"Google Ads";"2025-01-10 00:00:00";"2025-01-11 00:00:00";166.71
"U06752";"Awareness Blast";"TikTok Ads";"2025-02-20 00:00:00";"2025-02-22 00:00:00";541.01
"U06757";"SEO Blog";"Organic Search";"2025-01-07 00:00:00";"2025-01-08 00:00:00";1104.64
"U06764";"Influencer Push";"TikTok Ads";"2025-06-15 00:00:00";"2025-06-17 00:00:00";1093.62
"U06785";"Brand Search";"Google Ads";"2025-06-02 00:00:00";"2025-06-02 00:00:00";369.06
"U06788";"Organic Landing";"Organic Search";"2025-01-26 00:00:00";"2025-01-27 00:00:00";1024.86
"U06794";"Awareness Blast";"TikTok Ads";"2025-01-27 00:00:00";"2025-01-28 00:00:00";1124.53
"U06805";"UGC Campaign";"TikTok Ads";"2025-01-14 00:00:00";"2025-01-14 00:00:00";425.06
"U06815";"Influencer Push";"TikTok Ads";"2025-04-29 00:00:00";"2025-05-02 00:00:00";494.75
"U06816";"Competitor Search";"Google Ads";"2025-07-14 00:00:00";"2025-07-16 00:00:00";265.0
"U06825";"UGC Campaign";"TikTok Ads";"2025-01-25 00:00:00";"2025-01-28 00:00:00";608.26
"U06840";"Retargeting";"Facebook Ads";"2025-06-17 00:00:00";"2025-06-18 00:00:00";409.88
"U06844";"Influencer Push";"TikTok Ads";"2025-04-13 00:00:00";"2025-04-15 00:00:00";139.95
"U06859";"SEO Blog";"Organic Search";"2025-03-04 00:00:00";"2025-03-05 00:00:00";667.81
"U06863";"Competitor Search";"Google Ads";"2025-05-20 00:00:00";"2025-05-20 00:00:00";671.66
"U06868";"SEO Blog";"Organic Search";"2025-01-31 00:00:00";"2025-02-02 00:00:00";1122.43
"U06870";"SEO Blog";"Organic Search";"2025-02-04 00:00:00";"2025-02-05 00:00:00";975.66
"U06877";"Organic Landing";"Organic Search";"2025-06-27 00:00:00";"2025-06-29 00:00:00";644.19
"U06878";"Winter Sale";"Facebook Ads";"2025-04-11 00:00:00";"2025-04-13 00:00:00";880.35
"U06898";"Retargeting";"Facebook Ads";"2025-06-10 00:00:00";"2025-06-13 00:00:00";636.74
"U06900";"Retargeting";"Facebook Ads";"2025-02-28 00:00:00";"2025-03-02 00:00:00";502.47
"U06906";"Brand Search";"Google Ads";"2025-02-06 00:00:00";"2025-02-09 00:00:00";765.9
"U06926";"Winter Sale";"Facebook Ads";"2025-04-16 00:00:00";"2025-04-17 00:00:00";369.98
"U06927";"Lookalike Audience";"Facebook Ads";"2025-01-17 00:00:00";"2025-01-18 00:00:00";689.51
"U06940";"UGC Campaign";"TikTok Ads";"2025-05-10 00:00:00";"2025-05-11 00:00:00";752.82
"U06945";"Awareness Blast";"TikTok Ads";"2025-02-18 00:00:00";"2025-02-20 00:00:00";1077.58
"U06952";"Generic Search";"Google Ads";"2025-03-19 00:00:00";"2025-03-19 00:00:00";546.84
"U06969";"Lookalike Audience";"Facebook Ads";"2025-05-26 00:00:00";"2025-05-29 00:00:00";752.6
"U06972";"Brand Search";"Google Ads";"2025-02-10 00:00:00";"2025-02-12 00:00:00";267.58
"U06991";"SEO Blog";"Organic Search";"2025-04-26 00:00:00";"2025-04-28 00:00:00";192.8
"U06992";"UGC Campaign";"TikTok Ads";"2025-03-23 00:00:00";"2025-03-25 00:00:00";1007.28
"U07007";"SEO Blog";"Organic Search";"2025-04-10 00:00:00";"2025-04-11 00:00:00";827.79
"U07017";"SEO Blog";"Organic Search";"2025-02-21 00:00:00";"2025-02-21 00:00:00";975.11
"U07023";"Retargeting";"Facebook Ads";"2025-01-14 00:00:00";"2025-01-16 00:00:00";1002.25
"U07029";"Retargeting";"Facebook Ads";"2025-06-27 00:00:00";"2025-06-29 00:00:00";1039.05
"U07032";"Generic Search";"Google Ads";"2025-07-08 00:00:00";"2025-07-08 00:00:00";452.06
"U07033";"Organic Landing";"Organic Search";"2025-02-06 00:00:00";"2025-02-06 00:00:00";1067.39
"U07034";"Retargeting";"Facebook Ads";"2025-06-15 00:00:00";"2025-06-17 00:00:00";1148.47
"U07039";"Awareness Blast";"TikTok Ads";"2025-02-28 00:00:00";"2025-03-01 00:00:00";1171.47
"U07053";"Generic Search";"Google Ads";"2025-04-06 00:00:00";"2025-04-08 00:00:00";604.88
"U07060";"Winter Sale";"Facebook Ads";"2025-01-24 00:00:00";"2025-01-26 00:00:00";260.99
"U07062";"Generic Search";"Google Ads";"2025-01-18 00:00:00";"2025-01-21 00:00:00";490.09
"U07067";"Lookalike Audience";"Facebook Ads";"2025-05-05 00:00:00";"2025-05-06 00:00:00";871.32
"U07069";"Retargeting";"Facebook Ads";"2025-03-05 00:00:00";"2025-03-07 00:00:00";631.81
"U07076";"Retargeting";"Facebook Ads";"2025-02-27 00:00:00";"2025-02-27 00:00:00";77.58
"U07078";"SEO Blog";"Organic Search";"2025-07-05 00:00:00";"2025-07-07 00:00:00";978.75
"U07096";"Awareness Blast";"TikTok Ads";"2025-05-18 00:00:00";"2025-05-18 00:00:00";350.59
"U07100";"Generic Search";"Google Ads";"2025-06-24 00:00:00";"2025-06-25 00:00:00";517.18
"U07108";"Winter Sale";"Facebook Ads";"2025-05-01 00:00:00";"2025-05-04 00:00:00";335.11
"U07109";"Winter Sale";"Facebook Ads";"2025-02-18 00:00:00";"2025-02-20 00:00:00";604.72
"U07112";"UGC Campaign";"TikTok Ads";"2025-07-06 00:00:00";"2025-07-08 00:00:00";466.2
"U07115";"Generic Search";"Google Ads";"2025-06-15 00:00:00";"2025-06-17 00:00:00";609.26
"U07126";"Organic Landing";"Organic Search";"2025-02-06 00:00:00";"2025-02-06 00:00:00";665.5
"U07128";"Brand Search";"Google Ads";"2025-02-22 00:00:00";"2025-02-24 00:00:00";745.69
"U07133";"Lookalike Audience";"Facebook Ads";"2025-06-11 00:00:00";"2025-06-12 00:00:00";728.24
"U07137";"Winter Sale";"Facebook Ads";"2025-01-21 00:00:00";"2025-01-24 00:00:00";278.41
"U07138";"Retargeting";"Facebook Ads";"2025-01-24 00:00:00";"2025-01-26 00:00:00";188.93
"U07139";"Retargeting";"Facebook Ads";"2025-02-10 00:00:00";"2025-02-13 00:00:00";406.43
"U07142";"Influencer Push";"TikTok Ads";"2025-05-08 00:00:00";"2025-05-11 00:00:00";1016.24
"U07143";"Lookalike Audience";"Facebook Ads";"2025-07-01 00:00:00";"2025-07-03 00:00:00";710.89
"U07145";"Lookalike Audience";"Facebook Ads";"2025-03-07 00:00:00";"2025-03-09 00:00:00";551.14
"U07151";"Competitor Search";"Google Ads";"2025-03-20 00:00:00";"2025-03-23 00:00:00";1024.77
"U07158";"Awareness Blast";"TikTok Ads";"2025-01-31 00:00:00";"2025-02-02 00:00:00";352.25
"U07159";"SEO Blog";"Organic Search";"2025-05-14 00:00:00";"2025-05-15 00:00:00";1037.48
"U07162";"Winter Sale";"Facebook Ads";"2025-05-05 00:00:00";"2025-05-06 00:00:00";1195.6
"U07169";"Influencer Push";"TikTok Ads";"2025-01-27 00:00:00";"2025-01-29 00:00:00";1058.27
"U07187";"SEO Blog";"Organic Search";"2025-03-11 00:00:00";"2025-03-13 00:00:00";571.47
"U07192";"Competitor Search";"Google Ads";"2025-06-16 00:00:00";"2025-06-17 00:00:00";1068.02
"U07195";"Lookalike Audience";"Facebook Ads";"2025-03-12 00:00:00";"2025-03-13 00:00:00";798.72
"U07201";"UGC Campaign";"TikTok Ads";"2025-06-21 00:00:00";"2025-06-23 00:00:00";879.88
"U07204";"SEO Blog";"Organic Search";"2025-04-05 00:00:00";"2025-04-07 00:00:00";1030.08
"U07213";"Influencer Push";"TikTok Ads";"2025-05-03 00:00:00";"2025-05-03 00:00:00";529.93
"U07215";"SEO Blog";"Organic Search";"2025-03-26 00:00:00";"2025-03-27 00:00:00";915.84
"U07216";"Awareness Blast";"TikTok Ads";"2025-04-16 00:00:00";"2025-04-17 00:00:00";277.17
"U07227";"Brand Search";"Google Ads";"2025-06-07 00:00:00";"2025-06-08 00:00:00";153.99
"U07228";"SEO Blog";"Organic Search";"2025-03-25 00:00:00";"2025-03-26 00:00:00";458.69
"U07236";"UGC Campaign";"TikTok Ads";"2025-05-07 00:00:00";"2025-05-09 00:00:00";80.26
"U07240";"Influencer Push";"TikTok Ads";"2025-05-13 00:00:00";"2025-05-15 00:00:00";1114.32
"U07245";"SEO Blog";"Organic Search";"2025-05-23 00:00:00";"2025-05-25 00:00:00";644.92
"U07256";"Influencer Push";"TikTok Ads";"2025-06-17 00:00:00";"2025-06-18 00:00:00";800.4
"U07257";"Influencer Push";"TikTok Ads";"2025-06-02 00:00:00";"2025-06-03 00:00:00";729.63
"U07267";"Lookalike Audience";"Facebook Ads";"2025-06-10 00:00:00";"2025-06-12 00:00:00";202.92
"U07272";"Competitor Search";"Google Ads";"2025-05-07 00:00:00";"2025-05-08 00:00:00";720.04
"U07279";"Winter Sale";"Facebook Ads";"2025-03-16 00:00:00";"2025-03-18 00:00:00";512.19
"U07287";"SEO Blog";"Organic Search";"2025-04-09 00:00:00";"2025-04-11 00:00:00";272.13
"U07288";"Competitor Search";"Google Ads";"2025-06-01 00:00:00";"2025-06-03 00:00:00";248.46
"U07296";"Competitor Search";"Google Ads";"2025-06-08 00:00:00";"2025-06-08 00:00:00";774.3
"U07297";"SEO Blog";"Organic Search";"2025-03-03 00:00:00";"2025-03-03 00:00:00";236.58
"U07309";"UGC Campaign";"TikTok Ads";"2025-05-19 00:00:00";"2025-05-21 00:00:00";936.91
"U07315";"Retargeting";"Facebook Ads";"2025-02-11 00:00:00";"2025-02-13 00:00:00";764.25
"U07319";"Influencer Push";"TikTok Ads";"2025-05-17 00:00:00";"2025-05-17 00:00:00";304.66
"U07341";"UGC Campaign";"TikTok Ads";"2025-01-30 00:00:00";"2025-02-01 00:00:00";256.58
"U07348";"SEO Blog";"Organic Search";"2025-05-30 00:00:00";"2025-06-01 00:00:00";741.39
"U07352";"Organic Landing";"Organic Search";"2025-01-20 00:00:00";"2025-01-23 00:00:00";114.27
"U07365";"Lookalike Audience";"Facebook Ads";"2025-06-25 00:00:00";"2025-06-26 00:00:00";838.47
"U07367";"SEO Blog";"Organic Search";"2025-07-07 00:00:00";"2025-07-07 00:00:00";396.83
"U07370";"UGC Campaign";"TikTok Ads";"2025-06-21 00:00:00";"2025-06-23 00:00:00";962.55
"U07383";"Organic Landing";"Organic Search";"2025-03-14 00:00:00";"2025-03-16 00:00:00";914.26
"U07407";"Retargeting";"Facebook Ads";"2025-06-06 00:00:00";"2025-06-08 00:00:00";421.23
"U07435";"SEO Blog";"Organic Search";"2025-06-09 00:00:00";"2025-06-10 00:00:00";471.75
"U07438";"Competitor Search";"Google Ads";"2025-06-07 00:00:00";"2025-06-09 00:00:00";151.42
"U07440";"Brand Search";"Google Ads";"2025-04-08 00:00:00";"2025-04-10 00:00:00";860.08
"U07441";"Generic Search";"Google Ads";"2025-06-21 00:00:00";"2025-06-23 00:00:00";964.15
"U07451";"Awareness Blast";"TikTok Ads";"2025-03-10 00:00:00";"2025-03-11 00:00:00";785.67
"U07454";"Influencer Push";"TikTok Ads";"2025-06-17 00:00:00";"2025-06-18 00:00:00";1074.07
"U07468";"UGC Campaign";"TikTok Ads";"2025-01-10 00:00:00";"2025-01-11 00:00:00";323.19
"U07470";"UGC Campaign";"TikTok Ads";"2025-02-03 00:00:00";"2025-02-05 00:00:00";662.91
"U07473";"Retargeting";"Facebook Ads";"2025-02-22 00:00:00";"2025-02-23 00:00:00";903.91
"U07475";"Awareness Blast";"TikTok Ads";"2025-04-08 00:00:00";"2025-04-09 00:00:00";836.02
"U07477";"UGC Campaign";"TikTok Ads";"2025-04-02 00:00:00";"2025-04-02 00:00:00";358.68
"U07480";"Organic Landing";"Organic Search";"2025-03-25 00:00:00";"2025-03-27 00:00:00";613.15
"U07488";"Generic Search";"Google Ads";"2025-03-06 00:00:00";"2025-03-09 00:00:00";799.5
"U07502";"Lookalike Audience";"Facebook Ads";"2025-07-03 00:00:00";"2025-07-03 00:00:00";1121.49
"U07503";"Brand Search";"Google Ads";"2025-03-04 00:00:00";"2025-03-06 00:00:00";483.95
"U07504";"Lookalike Audience";"Facebook Ads";"2025-01-19 00:00:00";"2025-01-20 00:00:00";913.19
"U07505";"Retargeting";"Facebook Ads";"2025-01-30 00:00:00";"2025-02-01 00:00:00";303.6
"U07506";"UGC Campaign";"TikTok Ads";"2025-02-11 00:00:00";"2025-02-12 00:00:00";992.15
"U07515";"Awareness Blast";"TikTok Ads";"2025-03-20 00:00:00";"2025-03-22 00:00:00";899.66
"U07518";"Retargeting";"Facebook Ads";"2025-02-10 00:00:00";"2025-02-10 00:00:00";665.48
"U07519";"Retargeting";"Facebook Ads";"2025-01-28 00:00:00";"2025-01-30 00:00:00";684.28
"U07521";"Generic Search";"Google Ads";"2025-03-18 00:00:00";"2025-03-19 00:00:00";989.71
"U07523";"Competitor Search";"Google Ads";"2025-05-06 00:00:00";"2025-05-07 00:00:00";975.85
"U07524";"Retargeting";"Facebook Ads";"2025-06-20 00:00:00";"2025-06-21 00:00:00";494.07
"U07525";"Generic Search";"Google Ads";"2025-01-16 00:00:00";"2025-01-17 00:00:00";849.54
"U07526";"Retargeting";"Facebook Ads";"2025-06-23 00:00:00";"2025-06-26 00:00:00";649.5
"U07530";"Generic Search";"Google Ads";"2025-01-23 00:00:00";"2025-01-25 00:00:00";908.97
"U07549";"Brand Search";"Google Ads";"2025-06-07 00:00:00";"2025-06-09 00:00:00";897.82
"U07562";"SEO Blog";"Organic Search";"2025-03-07 00:00:00";"2025-03-07 00:00:00";765.78
"U07574";"UGC Campaign";"TikTok Ads";"2025-05-09 00:00:00";"2025-05-12 00:00:00";1053.7
"U07575";"Winter Sale";"Facebook Ads";"2025-07-07 00:00:00";"2025-07-07 00:00:00";220.14
"U07577";"Brand Search";"Google Ads";"2025-04-30 00:00:00";"2025-05-03 00:00:00";106.72
"U07590";"Lookalike Audience";"Facebook Ads";"2025-02-11 00:00:00";"2025-02-11 00:00:00";1070.74
"U07594";"Winter Sale";"Facebook Ads";"2025-04-03 00:00:00";"2025-04-03 00:00:00";571.58
"U07609";"Generic Search";"Google Ads";"2025-02-08 00:00:00";"2025-02-09 00:00:00";1087.55
"U07610";"UGC Campaign";"TikTok Ads";"2025-06-18 00:00:00";"2025-06-19 00:00:00";272.37
"U07620";"Influencer Push";"TikTok Ads";"2025-03-29 00:00:00";"2025-03-31 00:00:00";580.39
"U07628";"Winter Sale";"Facebook Ads";"2025-05-11 00:00:00";"2025-05-12 00:00:00";1020.91
"U07636";"Competitor Search";"Google Ads";"2025-02-21 00:00:00";"2025-02-21 00:00:00";1147.65
"U07646";"Influencer Push";"TikTok Ads";"2025-06-08 00:00:00";"2025-06-10 00:00:00";896.08
"U07648";"Awareness Blast";"TikTok Ads";"2025-04-30 00:00:00";"2025-05-01 00:00:00";989.9
"U07652";"Organic Landing";"Organic Search";"2025-04-13 00:00:00";"2025-04-14 00:00:00";983.03
"U07654";"Winter Sale";"Facebook Ads";"2025-06-30 00:00:00";"2025-07-02 00:00:00";1000.83
"U07657";"Brand Search";"Google Ads";"2025-01-18 00:00:00";"2025-01-21 00:00:00";1066.69
"U07662";"Organic Landing";"Organic Search";"2025-07-08 00:00:00";"2025-07-10 00:00:00";949.01
"U07683";"Generic Search";"Google Ads";"2025-02-24 00:00:00";"2025-02-25 00:00:00";347.02
"U07687";"Influencer Push";"TikTok Ads";"2025-01-29 00:00:00";"2025-01-31 00:00:00";985.1
"U07701";"Awareness Blast";"TikTok Ads";"2025-06-29 00:00:00";"2025-07-02 00:00:00";713.39
"U07712";"Retargeting";"Facebook Ads";"2025-02-16 00:00:00";"2025-02-17 00:00:00";531.56
"U07717";"Brand Search";"Google Ads";"2025-07-02 00:00:00";"2025-07-02 00:00:00";475.65
"U07725";"Brand Search";"Google Ads";"2025-02-06 00:00:00";"2025-02-07 00:00:00";766.33
"U07726";"Generic Search";"Google Ads";"2025-02-06 00:00:00";"2025-02-08 00:00:00";1181.04
"U07731";"Organic Landing";"Organic Search";"2025-06-16 00:00:00";"2025-06-17 00:00:00";390.0
"U07733";"Brand Search";"Google Ads";"2025-03-19 00:00:00";"2025-03-20 00:00:00";494.87
"U07736";"SEO Blog";"Organic Search";"2025-04-11 00:00:00";"2025-04-12 00:00:00";534.96
"U07739";"Influencer Push";"TikTok Ads";"2025-02-24 00:00:00";"2025-02-26 00:00:00";114.57
"U07742";"Organic Landing";"Organic Search";"2025-02-27 00:00:00";"2025-02-28 00:00:00";156.77
"U07745";"Retargeting";"Facebook Ads";"2025-04-19 00:00:00";"2025-04-22 00:00:00";441.13
"U07746";"UGC Campaign";"TikTok Ads";"2025-06-01 00:00:00";"2025-06-03 00:00:00";395.39
"U07760";"SEO Blog";"Organic Search";"2025-03-02 00:00:00";"2025-03-02 00:00:00";1088.5
"U07772";"Organic Landing";"Organic Search";"2025-04-05 00:00:00";"2025-04-07 00:00:00";880.85
"U07776";"Competitor Search";"Google Ads";"2025-02-02 00:00:00";"2025-02-03 00:00:00";312.64
"U07777";"Organic Landing";"Organic Search";"2025-06-12 00:00:00";"2025-06-14 00:00:00";299.49
"U07787";"Competitor Search";"Google Ads";"2025-04-19 00:00:00";"2025-04-19 00:00:00";208.1
"U07788";"Lookalike Audience";"Facebook Ads";"2025-03-13 00:00:00";"2025-03-13 00:00:00";277.58
"U07791";"Brand Search";"Google Ads";"2025-04-28 00:00:00";"2025-04-29 00:00:00";514.06
"U07798";"Generic Search";"Google Ads";"2025-06-14 00:00:00";"2025-06-17 00:00:00";556.22
"U07808";"Lookalike Audience";"Facebook Ads";"2025-06-17 00:00:00";"2025-06-20 00:00:00";735.59
"U07809";"Awareness Blast";"TikTok Ads";"2025-02-01 00:00:00";"2025-02-03 00:00:00";365.49
"U07815";"Retargeting";"Facebook Ads";"2025-01-15 00:00:00";"2025-01-15 00:00:00";1162.15
"U07818";"Organic Landing";"Organic Search";"2025-04-29 00:00:00";"2025-04-30 00:00:00";1007.43
"U07820";"SEO Blog";"Organic Search";"2025-06-16 00:00:00";"2025-06-16 00:00:00";322.13
"U07832";"Brand Search";"Google Ads";"2025-01-23 00:00:00";"2025-01-24 00:00:00";1135.95
"U07834";"UGC Campaign";"TikTok Ads";"2025-01-22 00:00:00";"2025-01-25 00:00:00";126.31
"U07838";"Winter Sale";"Facebook Ads";"2025-05-21 00:00:00";"2025-05-21 00:00:00";237.81
"U07842";"Lookalike Audience";"Facebook Ads";"2025-04-16 00:00:00";"2025-04-18 00:00:00";504.53
"U07850";"Retargeting";"Facebook Ads";"2025-05-30 00:00:00";"2025-05-31 00:00:00";157.23
"U07860";"Competitor Search";"Google Ads";"2025-06-08 00:00:00";"2025-06-10 00:00:00";220.85
"U07873";"Competitor Search";"Google Ads";"2025-03-07 00:00:00";"2025-03-08 00:00:00";910.67
"U07874";"SEO Blog";"Organic Search";"2025-04-30 00:00:00";"2025-04-30 00:00:00";258.18
"U07879";"Generic Search";"Google Ads";"2025-01-31 00:00:00";"2025-02-01 00:00:00";1164.5
"U07887";"Competitor Search";"Google Ads";"2025-05-26 00:00:00";"2025-05-27 00:00:00";212.02
"U07892";"Awareness Blast";"TikTok Ads";"2025-03-10 00:00:00";"2025-03-13 00:00:00";358.9
"U07896";"Organic Landing";"Organic Search";"2025-06-21 00:00:00";"2025-06-22 00:00:00";756.83
"U07915";"UGC Campaign";"TikTok Ads";"2025-06-05 00:00:00";"2025-06-08 00:00:00";709.63
"U07933";"Winter Sale";"Facebook Ads";"2025-05-09 00:00:00";"2025-05-10 00:00:00";179.31
"U07937";"Winter Sale";"Facebook Ads";"2025-05-11 00:00:00";"2025-05-13 00:00:00";697.46
"U07938";"Generic Search";"Google Ads";"2025-01-08 00:00:00";"2025-01-09 00:00:00";134.6
"U07970";"Retargeting";"Facebook Ads";"2025-04-07 00:00:00";"2025-04-08 00:00:00";600.98
"U07972";"Lookalike Audience";"Facebook Ads";"2025-06-24 00:00:00";"2025-06-25 00:00:00";189.33
"U08004";"SEO Blog";"Organic Search";"2025-02-05 00:00:00";"2025-02-05 00:00:00";1105.54
"U08010";"Competitor Search";"Google Ads";"2025-05-31 00:00:00";"2025-06-02 00:00:00";603.79
"U08015";"Lookalike Audience";"Facebook Ads";"2025-04-08 00:00:00";"2025-04-09 00:00:00";525.63
"U08026";"UGC Campaign";"TikTok Ads";"2025-02-22 00:00:00";"2025-02-23 00:00:00";129.82
"U08029";"Retargeting";"Facebook Ads";"2025-04-29 00:00:00";"2025-04-30 00:00:00";1174.5
"U08030";"Winter Sale";"Facebook Ads";"2025-05-25 00:00:00";"2025-05-27 00:00:00";377.88
"U08039";"SEO Blog";"Organic Search";"2025-04-04 00:00:00";"2025-04-06 00:00:00";209.52
"U08055";"Awareness Blast";"TikTok Ads";"2025-04-21 00:00:00";"2025-04-23 00:00:00";1120.58
"U08056";"UGC Campaign";"TikTok Ads";"2025-06-30 00:00:00";"2025-07-02 00:00:00";363.66
"U08057";"Competitor Search";"Google Ads";"2025-03-27 00:00:00";"2025-03-27 00:00:00";789.34
"U08063";"Generic Search";"Google Ads";"2025-06-08 00:00:00";"2025-06-08 00:00:00";213.61
"U08065";"Generic Search";"Google Ads";"2025-05-11 00:00:00";"2025-05-11 00:00:00";875.52
"U08081";"Organic Landing";"Organic Search";"2025-02-19 00:00:00";"2025-02-22 00:00:00";476.85
"U08086";"Generic Search";"Google Ads";"2025-06-26 00:00:00";"2025-06-26 00:00:00";368.55
"U08092";"Retargeting";"Facebook Ads";"2025-05-27 00:00:00";"2025-05-27 00:00:00";1126.46
"U08094";"SEO Blog";"Organic Search";"2025-05-19 00:00:00";"2025-05-19 00:00:00";893.28
"U08110";"UGC Campaign";"TikTok Ads";"2025-03-25 00:00:00";"2025-03-27 00:00:00";237.64
"U08122";"Winter Sale";"Facebook Ads";"2025-05-08 00:00:00";"2025-05-11 00:00:00";199.05
"U08123";"Winter Sale";"Facebook Ads";"2025-03-15 00:00:00";"2025-03-15 00:00:00";1003.52
"U08131";"Lookalike Audience";"Facebook Ads";"2025-06-27 00:00:00";"2025-06-27 00:00:00";515.28
"U08134";"Winter Sale";"Facebook Ads";"2025-06-25 00:00:00";"2025-06-28 00:00:00";1135.37
"U08146";"Organic Landing";"Organic Search";"2025-05-04 00:00:00";"2025-05-07 00:00:00";1196.43
"U08151";"Lookalike Audience";"Facebook Ads";"2025-06-02 00:00:00";"2025-06-02 00:00:00";299.77
"U08158";"SEO Blog";"Organic Search";"2025-03-24 00:00:00";"2025-03-24 00:00:00";76.93
"U08160";"Influencer Push";"TikTok Ads";"2025-04-08 00:00:00";"2025-04-10 00:00:00";425.65
"U08174";"Retargeting";"Facebook Ads";"2025-07-05 00:00:00";"2025-07-06 00:00:00";440.98
"U08182";"Influencer Push";"TikTok Ads";"2025-01-05 00:00:00";"2025-01-08 00:00:00";452.12
"U08184";"Generic Search";"Google Ads";"2025-05-19 00:00:00";"2025-05-20 00:00:00";393.65
"U08188";"Generic Search";"Google Ads";"2025-06-03 00:00:00";"2025-06-06 00:00:00";789.62
"U08190";"Organic Landing";"Organic Search";"2025-01-09 00:00:00";"2025-01-11 00:00:00";337.06
"U08196";"Organic Landing";"Organic Search";"2025-02-27 00:00:00";"2025-02-28 00:00:00";459.82
"U08201";"SEO Blog";"Organic Search";"2025-05-01 00:00:00";"2025-05-01 00:00:00";168.3
"U08205";"UGC Campaign";"TikTok Ads";"2025-06-08 00:00:00";"2025-06-09 00:00:00";971.73
"U08209";"Retargeting";"Facebook Ads";"2025-03-18 00:00:00";"2025-03-20 00:00:00";212.92
"U08220";"Generic Search";"Google Ads";"2025-02-15 00:00:00";"2025-02-17 00:00:00";797.82
"U08227";"SEO Blog";"Organic Search";"2025-06-06 00:00:00";"2025-06-07 00:00:00";545.46
"U08240";"Brand Search";"Google Ads";"2025-06-08 00:00:00";"2025-06-08 00:00:00";1144.96
"U08247";"Lookalike Audience";"Facebook Ads";"2025-06-13 00:00:00";"2025-06-14 00:00:00";790.07
"U08271";"UGC Campaign";"TikTok Ads";"2025-07-04 00:00:00";"2025-07-05 00:00:00";217.88
"U08289";"Winter Sale";"Facebook Ads";"2025-06-02 00:00:00";"2025-06-03 00:00:00";593.14
