user_id,conversion_date,revenue,Date,Hour,Weekday,Month,user_id_clean
U07739,2025-02-26 02:44:00+00:00,114.57,2025-02-26,2,Wednesday,February,u07739
U07742,2025-02-28 08:35:19+00:00,156.77,2025-02-28,8,Friday,February,u07742
U07745,2025-04-22 05:29:00+00:00,441.13,2025-04-22,5,Tuesday,April,u07745
U07746,2025-06-03 20:41:00+00:00,395.39,2025-06-03,20,Tuesday,June,u07746
U07760,2025-03-02 17:29:20+00:00,1088.5,2025-03-02,17,Sunday,March,u07760
U07772,2025-04-07 22:16:00+00:00,880.85,2025-04-07,22,Monday,April,u07772
U07776,2025-02-03 14:13:52+00:00,312.64,2025-02-03,14,Monday,February,u07776
U07777,2025-06-14 13:14:47+00:00,299.49,2025-06-14,13,Saturday,June,u07777
U07787,2025-04-19 05:36:21+00:00,208.1,2025-04-19,5,Saturday,April,u07787
U07788,2025-03-13 14:58:00+00:00,277.58,2025-03-13,14,Thursday,March,u07788
U07791,2025-04-29 11:56:00+00:00,514.06,2025-04-29,11,Tuesday,April,u07791
U07798,2025-06-17 13:31:45+00:00,556.22,2025-06-17,13,Tuesday,June,u07798
U07808,2025-06-20 14:37:00+00:00,735.59,2025-06-20,14,Friday,June,u07808
U07809,2025-02-03 20:33:00+00:00,365.49,2025-02-03,20,Monday,February,u07809
U07815,2025-01-15 08:41:30+00:00,1162.15,2025-01-15,8,Wednesday,January,u07815
U07818,2025-04-30 14:59:00+00:00,1007.43,2025-04-30,14,Wednesday,April,u07818
U07820,2025-06-16 10:24:25+00:00,322.13,2025-06-16,10,Monday,June,u07820
U07832,2025-01-24 01:59:00+00:00,1135.95,2025-01-24,1,Friday,January,u07832
U07834,2025-01-25 02:47:32+00:00,126.31,2025-01-25,2,Saturday,January,u07834
U07838,2025-05-21 18:01:23+00:00,237.81,2025-05-21,18,Wednesday,May,u07838
U07842,2025-04-18 21:27:08+00:00,504.53,2025-04-18,21,Friday,April,u07842
U07850,2025-05-31 02:53:49+00:00,157.23,2025-05-31,2,Saturday,May,u07850
U07860,2025-06-10 03:21:53+00:00,220.85,2025-06-10,3,Tuesday,June,u07860
U07873,2025-03-08 20:27:53+00:00,910.67,2025-03-08,20,Saturday,March,u07873
U07874,2025-04-30 02:06:06+00:00,258.18,2025-04-30,2,Wednesday,April,u07874
U07879,2025-02-01 19:10:22+00:00,1164.5,2025-02-01,19,Saturday,February,u07879
U07887,2025-05-27 15:25:00+00:00,212.02,2025-05-27,15,Tuesday,May,u07887
U07892,2025-03-13 06:28:00+00:00,358.9,2025-03-13,6,Thursday,March,u07892
U07896,2025-06-22 16:13:29+00:00,756.83,2025-06-22,16,Sunday,June,u07896
U07915,2025-06-08 02:37:20+00:00,709.63,2025-06-08,2,Sunday,June,u07915
U07933,2025-05-10 16:39:00+00:00,179.31,2025-05-10,16,Saturday,May,u07933
U07937,2025-05-13 16:46:41+00:00,697.46,2025-05-13,16,Tuesday,May,u07937
U07938,2025-01-09 16:15:00+00:00,134.6,2025-01-09,16,Thursday,January,u07938
U07970,2025-04-08 13:35:28+00:00,600.98,2025-04-08,13,Tuesday,April,u07970
U07972,2025-06-25 22:57:00+00:00,189.33,2025-06-25,22,Wednesday,June,u07972
U08004,2025-02-05 05:09:30+00:00,1105.54,2025-02-05,5,Wednesday,February,u08004
U08010,2025-06-02 04:19:00+00:00,603.79,2025-06-02,4,Monday,June,u08010
U08015,2025-04-09 15:55:48+00:00,525.63,2025-04-09,15,Wednesday,April,u08015
U08026,2025-02-23 18:46:00+00:00,129.82,2025-02-23,18,Sunday,February,u08026
U08029,2025-04-30 15:25:52+00:00,1174.5,2025-04-30,15,Wednesday,April,u08029
U08030,2025-05-27 04:34:00+00:00,377.88,2025-05-27,4,Tuesday,May,u08030
U08039,2025-04-06 21:58:00+00:00,209.52,2025-04-06,21,Sunday,April,u08039
U08055,2025-04-23 14:25:09+00:00,1120.58,2025-04-23,14,Wednesday,April,u08055
U08056,2025-07-02 03:54:00+00:00,363.66,2025-07-02,3,Wednesday,July,u08056
U08057,2025-03-27 09:51:00+00:00,789.34,2025-03-27,9,Thursday,March,u08057
U08063,2025-06-08 08:04:06+00:00,213.61,2025-06-08,8,Sunday,June,u08063
U08065,2025-05-11 20:48:00+00:00,875.52,2025-05-11,20,Sunday,May,u08065
U08081,2025-02-22 16:38:00+00:00,476.85,2025-02-22,16,Saturday,February,u08081
U08086,2025-06-26 19:09:09+00:00,368.55,2025-06-26,19,Thursday,June,u08086
U08092,2025-05-27 06:20:54+00:00,1126.46,2025-05-27,6,Tuesday,May,u08092
U08094,2025-05-19 22:44:00+00:00,893.28,2025-05-19,22,Monday,May,u08094
U08110,2025-03-27 21:12:18+00:00,237.64,2025-03-27,21,Thursday,March,u08110
U08122,2025-05-11 11:54:18+00:00,199.05,2025-05-11,11,Sunday,May,u08122
U08123,2025-03-15 21:42:07+00:00,1003.52,2025-03-15,21,Saturday,March,u08123
U08131,2025-06-27 13:36:25+00:00,515.28,2025-06-27,13,Friday,June,u08131
U08134,2025-06-28 16:31:00+00:00,1135.37,2025-06-28,16,Saturday,June,u08134
U08146,2025-05-07 01:11:31+00:00,1196.43,2025-05-07,1,Wednesday,May,u08146
U08151,2025-06-02 16:35:00+00:00,299.77,2025-06-02,16,Monday,June,u08151
U08158,2025-03-24 20:27:13+00:00,76.93,2025-03-24,20,Monday,March,u08158
U08160,2025-04-10 17:40:00+00:00,425.65,2025-04-10,17,Thursday,April,u08160
U08174,2025-07-06 19:13:01+00:00,440.98,2025-07-06,19,Sunday,July,u08174
U08182,2025-01-08 08:22:39+00:00,452.12,2025-01-08,8,Wednesday,January,u08182
U08184,2025-05-20 00:44:12+00:00,393.65,2025-05-20,0,Tuesday,May,u08184
U08188,2025-06-06 06:49:51+00:00,789.62,2025-06-06,6,Friday,June,u08188
U08190,2025-01-11 02:05:30+00:00,337.06,2025-01-11,2,Saturday,January,u08190
U08196,2025-02-28 03:39:00+00:00,459.82,2025-02-28,3,Friday,February,u08196
U08201,2025-05-01 03:34:43+00:00,168.3,2025-05-01,3,Thursday,May,u08201
U08205,2025-06-09 10:10:16+00:00,971.73,2025-06-09,10,Monday,June,u08205
U08209,2025-03-20 03:58:00+00:00,212.92,2025-03-20,3,Thursday,March,u08209
U08220,2025-02-17 14:12:19+00:00,797.82,2025-02-17,14,Monday,February,u08220
U08227,2025-06-07 04:41:43+00:00,545.46,2025-06-07,4,Saturday,June,u08227
U08240,2025-06-08 11:25:20+00:00,1144.96,2025-06-08,11,Sunday,June,u08240
U08247,2025-06-14 12:09:30+00:00,790.07,2025-06-14,12,Saturday,June,u08247
U08271,2025-07-05 12:09:36+00:00,217.88,2025-07-05,12,Saturday,July,u08271
U08289,2025-06-03 08:19:00+00:00,593.14,2025-06-03,8,Tuesday,June,u08289
U08294,2025-05-17 10:08:11+00:00,895.82,2025-05-17,10,Saturday,May,u08294
U08295,2025-02-21 05:42:00+00:00,514.73,2025-02-21,5,Friday,February,u08295
U08314,2025-04-26 06:20:00+00:00,101.45,2025-04-26,6,Saturday,April,u08314
U08325,2025-04-26 23:54:56+00:00,434.08,2025-04-26,23,Saturday,April,u08325
U08327,2025-05-18 16:34:11+00:00,716.38,2025-05-18,16,Sunday,May,u08327
U08333,2025-02-18 17:39:00+00:00,716.34,2025-02-18,17,Tuesday,February,u08333
U08346,2025-01-23 00:07:00+00:00,820.88,2025-01-23,0,Thursday,January,u08346
U08349,2025-05-12 08:05:09+00:00,125.2,2025-05-12,8,Monday,May,u08349
U08360,2025-04-27 02:53:00+00:00,886.97,2025-04-27,2,Sunday,April,u08360
U08361,2025-04-06 21:16:03+00:00,247.16,2025-04-06,21,Sunday,April,u08361
U08379,2025-05-25 15:46:08+00:00,482.35,2025-05-25,15,Sunday,May,u08379
U08389,2025-01-31 07:40:00+00:00,597.35,2025-01-31,7,Friday,January,u08389
U08390,2025-02-12 15:35:00+00:00,160.25,2025-02-12,15,Wednesday,February,u08390
U08402,2025-05-15 05:20:42+00:00,844.28,2025-05-15,5,Thursday,May,u08402
U08408,2025-06-07 17:05:00+00:00,489.67,2025-06-07,17,Saturday,June,u08408
U08417,2025-07-08 00:25:03+00:00,435.75,2025-07-08,0,Tuesday,July,u08417
U08421,2025-04-19 21:22:00+00:00,585.6,2025-04-19,21,Saturday,April,u08421
U08425,2025-05-16 20:23:05+00:00,445.39,2025-05-16,20,Friday,May,u08425
U08428,2025-04-19 03:12:00+00:00,597.72,2025-04-19,3,Saturday,April,u08428
U08441,2025-06-04 23:35:00+00:00,719.16,2025-06-04,23,Wednesday,June,u08441
U08444,2025-03-20 20:57:11+00:00,1129.76,2025-03-20,20,Thursday,March,u08444
U08446,2025-05-11 04:44:01+00:00,1080.24,2025-05-11,4,Sunday,May,u08446
U08462,2025-06-07 23:08:00+00:00,314.72,2025-06-07,23,Saturday,June,u08462
U08467,2025-03-25 17:54:00+00:00,341.83,2025-03-25,17,Tuesday,March,u08467
U08480,2025-05-03 11:40:34+00:00,226.76,2025-05-03,11,Saturday,May,u08480
U08489,2025-05-09 00:12:00+00:00,406.65,2025-05-09,0,Friday,May,u08489
U08490,2025-03-08 05:36:00+00:00,1166.57,2025-03-08,5,Saturday,March,u08490
U08492,2025-06-14 07:58:29+00:00,858.13,2025-06-14,7,Saturday,June,u08492
U08495,2025-03-12 19:32:10+00:00,499.11,2025-03-12,19,Wednesday,March,u08495
U08496,2025-06-17 07:14:03+00:00,1179.72,2025-06-17,7,Tuesday,June,u08496
U08507,2025-05-08 19:02:27+00:00,1178.49,2025-05-08,19,Thursday,May,u08507
U08512,2025-02-11 01:44:00+00:00,284.4,2025-02-11,1,Tuesday,February,u08512
U08515,2025-03-24 15:42:05+00:00,583.43,2025-03-24,15,Monday,March,u08515
U08516,2025-03-14 00:55:06+00:00,137.61,2025-03-14,0,Friday,March,u08516
U08520,2025-06-15 07:49:45+00:00,915.88,2025-06-15,7,Sunday,June,u08520
U08527,2025-02-27 20:28:00+00:00,1004.53,2025-02-27,20,Thursday,February,u08527
U08536,2025-02-27 23:35:10+00:00,1116.42,2025-02-27,23,Thursday,February,u08536
U08544,2025-04-25 23:16:00+00:00,1062.69,2025-04-25,23,Friday,April,u08544
U08545,2025-05-05 11:22:07+00:00,1103.42,2025-05-05,11,Monday,May,u08545
U08549,2025-06-25 13:32:00+00:00,576.43,2025-06-25,13,Wednesday,June,u08549
U08553,2025-06-14 17:18:52+00:00,447.27,2025-06-14,17,Saturday,June,u08553
U08556,2025-02-22 03:00:52+00:00,1115.15,2025-02-22,3,Saturday,February,u08556
U08561,2025-03-31 19:54:20+00:00,571.05,2025-03-31,19,Monday,March,u08561
U08571,2025-06-04 08:12:00+00:00,962.88,2025-06-04,8,Wednesday,June,u08571
U08579,2025-02-05 04:48:00+00:00,751.15,2025-02-05,4,Wednesday,February,u08579
U08591,2025-04-04 06:28:04+00:00,537.63,2025-04-04,6,Friday,April,u08591
U08592,2025-03-30 06:26:00+00:00,771.5,2025-03-30,6,Sunday,March,u08592
U08612,2025-05-30 04:24:34+00:00,182.02,2025-05-30,4,Friday,May,u08612
U08624,2025-02-07 23:19:48+00:00,988.07,2025-02-07,23,Friday,February,u08624
U08628,2025-06-29 10:06:00+00:00,386.04,2025-06-29,10,Sunday,June,u08628
U08631,2025-01-07 19:19:00+00:00,1041.21,2025-01-07,19,Tuesday,January,u08631
U08632,2025-05-10 18:14:00+00:00,1150.81,2025-05-10,18,Saturday,May,u08632
U08635,2025-07-13 16:47:56+00:00,402.14,2025-07-13,16,Sunday,July,u08635
U08637,2025-02-07 05:01:00+00:00,1116.51,2025-02-07,5,Friday,February,u08637
U08638,2025-04-01 10:15:39+00:00,170.58,2025-04-01,10,Tuesday,April,u08638
U08646,2025-04-05 13:19:45+00:00,141.89,2025-04-05,13,Saturday,April,u08646
U08661,2025-06-29 23:26:00+00:00,793.35,2025-06-29,23,Sunday,June,u08661
U08668,2025-03-14 20:00:19+00:00,428.52,2025-03-14,20,Friday,March,u08668
U08669,2025-07-09 12:42:00+00:00,724.27,2025-07-09,12,Wednesday,July,u08669
U08670,2025-06-04 15:36:00+00:00,1118.75,2025-06-04,15,Wednesday,June,u08670
U08675,2025-04-30 02:45:00+00:00,637.7,2025-04-30,2,Wednesday,April,u08675
U08676,2025-03-03 01:16:00+00:00,999.44,2025-03-03,1,Monday,March,u08676
U08681,2025-01-22 16:17:00+00:00,658.21,2025-01-22,16,Wednesday,January,u08681
U08692,2025-03-25 20:33:00+00:00,532.18,2025-03-25,20,Tuesday,March,u08692
U08695,2025-03-20 11:56:13+00:00,960.46,2025-03-20,11,Thursday,March,u08695
U08698,2025-01-16 02:24:00+00:00,1054.08,2025-01-16,2,Thursday,January,u08698
U08711,2025-05-20 10:23:00+00:00,825.68,2025-05-20,10,Tuesday,May,u08711
U08725,2025-02-15 01:16:11+00:00,762.06,2025-02-15,1,Saturday,February,u08725
U08729,2025-05-05 22:00:07+00:00,1085.42,2025-05-05,22,Monday,May,u08729
U08732,2025-02-27 17:05:28+00:00,878.2,2025-02-27,17,Thursday,February,u08732
U08735,2025-07-01 01:47:00+00:00,511.43,2025-07-01,1,Tuesday,July,u08735
U08741,2025-06-06 06:59:00+00:00,972.77,2025-06-06,6,Friday,June,u08741
U08749,2025-03-09 13:11:00+00:00,672.36,2025-03-09,13,Sunday,March,u08749
U08752,2025-04-28 20:51:30+00:00,280.86,2025-04-28,20,Monday,April,u08752
U08765,2025-05-16 17:15:00+00:00,523.47,2025-05-16,17,Friday,May,u08765
U08766,2025-02-06 23:37:05+00:00,143.27,2025-02-06,23,Thursday,February,u08766
U08770,2025-06-08 09:54:32+00:00,484.4,2025-06-08,9,Sunday,June,u08770
U08773,2025-03-08 08:57:17+00:00,477.19,2025-03-08,8,Saturday,March,u08773
U08800,2025-02-28 02:35:09+00:00,922.26,2025-02-28,2,Friday,February,u08800
U08836,2025-04-21 03:36:00+00:00,882.53,2025-04-21,3,Monday,April,u08836
U08838,2025-02-28 22:24:54+00:00,1196.79,2025-02-28,22,Friday,February,u08838
U08840,2025-01-29 18:50:39+00:00,937.84,2025-01-29,18,Wednesday,January,u08840
U08863,2025-02-15 22:36:56+00:00,1142.05,2025-02-15,22,Saturday,February,u08863
U08875,2025-07-03 11:10:41+00:00,805.53,2025-07-03,11,Thursday,July,u08875
U08882,2025-04-18 04:03:00+00:00,569.93,2025-04-18,4,Friday,April,u08882
U08884,2025-03-22 18:36:38+00:00,696.34,2025-03-22,18,Saturday,March,u08884
U08899,2025-04-15 21:29:00+00:00,992.84,2025-04-15,21,Tuesday,April,u08899
U08905,2025-02-28 06:57:11+00:00,727.21,2025-02-28,6,Friday,February,u08905
U08916,2025-04-14 11:55:37+00:00,856.72,2025-04-14,11,Monday,April,u08916
U08932,2025-02-03 18:38:56+00:00,303.02,2025-02-03,18,Monday,February,u08932
U08933,2025-03-27 01:42:05+00:00,527.11,2025-03-27,1,Thursday,March,u08933
U08934,2025-02-24 17:51:21+00:00,527.74,2025-02-24,17,Monday,February,u08934
U08947,2025-06-25 00:58:02+00:00,818.29,2025-06-25,0,Wednesday,June,u08947
U08956,2025-03-03 07:25:00+00:00,224.68,2025-03-03,7,Monday,March,u08956
U08957,2025-06-07 16:58:00+00:00,730.32,2025-06-07,16,Saturday,June,u08957
U08959,2025-06-24 22:58:15+00:00,409.38,2025-06-24,22,Tuesday,June,u08959
U08964,2025-05-08 16:37:58+00:00,800.14,2025-05-08,16,Thursday,May,u08964
U08969,2025-02-14 23:11:44+00:00,110.11,2025-02-14,23,Friday,February,u08969
U08973,2025-05-26 02:54:18+00:00,464.56,2025-05-26,2,Monday,May,u08973
U08975,2025-05-20 07:25:00+00:00,719.15,2025-05-20,7,Tuesday,May,u08975
U08993,2025-04-19 08:51:02+00:00,635.01,2025-04-19,8,Saturday,April,u08993
U09008,2025-03-05 08:31:58+00:00,373.23,2025-03-05,8,Wednesday,March,u09008
U09027,2025-03-01 13:16:00+00:00,697.84,2025-03-01,13,Saturday,March,u09027
U09028,2025-02-15 17:47:45+00:00,315.23,2025-02-15,17,Saturday,February,u09028
U09039,2025-01-11 01:23:00+00:00,827.34,2025-01-11,1,Saturday,January,u09039
U09041,2025-05-19 07:01:38+00:00,626.99,2025-05-19,7,Monday,May,u09041
U09049,2025-04-09 20:22:00+00:00,299.46,2025-04-09,20,Wednesday,April,u09049
U09052,2025-04-25 19:00:33+00:00,959.71,2025-04-25,19,Friday,April,u09052
U09053,2025-02-21 16:09:00+00:00,725.6,2025-02-21,16,Friday,February,u09053
U09058,2025-04-28 09:00:00+00:00,435.38,2025-04-28,9,Monday,April,u09058
U09062,2025-05-10 23:49:00+00:00,144.28,2025-05-10,23,Saturday,May,u09062
U09064,2025-03-19 20:49:07+00:00,421.64,2025-03-19,20,Wednesday,March,u09064
U09078,2025-03-31 01:36:00+00:00,910.29,2025-03-31,1,Monday,March,u09078
U09083,2025-03-22 23:27:20+00:00,238.13,2025-03-22,23,Saturday,March,u09083
U09098,2025-02-15 07:43:30+00:00,260.32,2025-02-15,7,Saturday,February,u09098
U09101,2025-05-03 11:37:49+00:00,875.48,2025-05-03,11,Saturday,May,u09101
U09102,2025-03-04 11:36:03+00:00,1035.99,2025-03-04,11,Tuesday,March,u09102
U09121,2025-01-05 20:17:00+00:00,1142.88,2025-01-05,20,Sunday,January,u09121
U09136,2025-06-23 02:51:08+00:00,946.28,2025-06-23,2,Monday,June,u09136
U09141,2025-04-18 23:18:00+00:00,539.1,2025-04-18,23,Friday,April,u09141
U09153,2025-04-10 01:15:00+00:00,120.44,2025-04-10,1,Thursday,April,u09153
U09156,2025-04-20 23:12:00+00:00,1137.95,2025-04-20,23,Sunday,April,u09156
U09162,2025-06-08 03:53:24+00:00,591.09,2025-06-08,3,Sunday,June,u09162
U09164,2025-04-08 15:33:00+00:00,1076.41,2025-04-08,15,Tuesday,April,u09164
U09186,2025-01-24 17:55:10+00:00,844.97,2025-01-24,17,Friday,January,u09186
U09191,2025-06-26 16:07:34+00:00,1102.73,2025-06-26,16,Thursday,June,u09191
U09192,2025-05-23 22:16:01+00:00,197.27,2025-05-23,22,Friday,May,u09192
U09208,2025-04-25 10:26:00+00:00,963.95,2025-04-25,10,Friday,April,u09208
U09213,2025-06-25 01:48:14+00:00,820.19,2025-06-25,1,Wednesday,June,u09213
U09214,2025-06-24 21:52:00+00:00,543.75,2025-06-24,21,Tuesday,June,u09214
U09223,2025-05-15 14:10:04+00:00,986.23,2025-05-15,14,Thursday,May,u09223
U09232,2025-04-13 11:55:00+00:00,961.57,2025-04-13,11,Sunday,April,u09232
U09233,2025-04-28 18:31:10+00:00,784.64,2025-04-28,18,Monday,April,u09233
U09235,2025-02-12 02:35:00+00:00,1075.86,2025-02-12,2,Wednesday,February,u09235
U09249,2025-04-01 06:44:04+00:00,628.38,2025-04-01,6,Tuesday,April,u09249
U09252,2025-05-23 06:52:50+00:00,199.2,2025-05-23,6,Friday,May,u09252
U09254,2025-05-03 15:15:00+00:00,826.39,2025-05-03,15,Saturday,May,u09254
U09257,2025-04-19 18:55:00+00:00,403.4,2025-04-19,18,Saturday,April,u09257
U09258,2025-03-30 16:40:51+00:00,624.6,2025-03-30,16,Sunday,March,u09258
U09259,2025-02-11 06:10:13+00:00,837.63,2025-02-11,6,Tuesday,February,u09259
U09263,2025-03-18 23:10:00+00:00,772.21,2025-03-18,23,Tuesday,March,u09263
U09275,2025-07-03 10:44:00+00:00,428.71,2025-07-03,10,Thursday,July,u09275
U09282,2025-01-31 02:29:27+00:00,819.34,2025-01-31,2,Friday,January,u09282
U09284,2025-04-25 06:56:00+00:00,1042.15,2025-04-25,6,Friday,April,u09284
U09292,2025-06-08 02:02:00+00:00,941.84,2025-06-08,2,Sunday,June,u09292
U09299,2025-05-12 11:35:53+00:00,164.37,2025-05-12,11,Monday,May,u09299
U09309,2025-05-24 04:07:02+00:00,1166.94,2025-05-24,4,Saturday,May,u09309
U09312,2025-02-26 01:05:00+00:00,912.33,2025-02-26,1,Wednesday,February,u09312
U09319,2025-01-30 14:22:20+00:00,805.17,2025-01-30,14,Thursday,January,u09319
U09322,2025-04-12 19:33:00+00:00,955.19,2025-04-12,19,Saturday,April,u09322
U09336,2025-05-26 15:35:34+00:00,464.09,2025-05-26,15,Monday,May,u09336
U09340,2025-04-05 08:37:12+00:00,512.97,2025-04-05,8,Saturday,April,u09340
U09341,2025-06-18 22:45:00+00:00,1173.98,2025-06-18,22,Wednesday,June,u09341
U09344,2025-04-07 10:06:12+00:00,686.31,2025-04-07,10,Monday,April,u09344
U09347,2025-03-28 22:31:43+00:00,840.46,2025-03-28,22,Friday,March,u09347
U09348,2025-03-27 21:11:53+00:00,1110.28,2025-03-27,21,Thursday,March,u09348
U09349,2025-01-31 02:07:26+00:00,889.5,2025-01-31,2,Friday,January,u09349
U09361,2025-03-04 13:14:00+00:00,202.29,2025-03-04,13,Tuesday,March,u09361
U09368,2025-06-17 20:55:18+00:00,120.14,2025-06-17,20,Tuesday,June,u09368
U09369,2025-04-09 08:52:19+00:00,488.66,2025-04-09,8,Wednesday,April,u09369
U09371,2025-05-15 16:40:48+00:00,1183.4,2025-05-15,16,Thursday,May,u09371
U09374,2025-02-22 16:53:00+00:00,923.21,2025-02-22,16,Saturday,February,u09374
U09384,2025-02-15 14:18:00+00:00,1064.63,2025-02-15,14,Saturday,February,u09384
U09398,2025-01-19 05:06:57+00:00,947.22,2025-01-19,5,Sunday,January,u09398
U09404,2025-03-29 08:25:15+00:00,384.37,2025-03-29,8,Saturday,March,u09404
U09413,2025-05-14 18:06:00+00:00,531.35,2025-05-14,18,Wednesday,May,u09413
U09428,2025-06-13 10:02:00+00:00,997.6,2025-06-13,10,Friday,June,u09428
U09436,2025-05-24 06:16:00+00:00,203.84,2025-05-24,6,Saturday,May,u09436
U09439,2025-04-17 17:44:11+00:00,882.55,2025-04-17,17,Thursday,April,u09439
U09443,2025-01-10 18:47:03+00:00,1026.92,2025-01-10,18,Friday,January,u09443
U09445,2025-03-19 15:22:30+00:00,247.2,2025-03-19,15,Wednesday,March,u09445
U09452,2025-02-12 23:43:00+00:00,1078.59,2025-02-12,23,Wednesday,February,u09452
U09456,2025-02-14 00:27:04+00:00,90.38,2025-02-14,0,Friday,February,u09456
U09471,2025-05-25 12:49:00+00:00,840.5,2025-05-25,12,Sunday,May,u09471
U09477,2025-02-15 13:36:00+00:00,848.56,2025-02-15,13,Saturday,February,u09477
U09482,2025-04-04 01:30:00+00:00,461.65,2025-04-04,1,Friday,April,u09482
U09488,2025-05-04 07:14:00+00:00,82.35,2025-05-04,7,Sunday,May,u09488
U09494,2025-04-25 14:58:00+00:00,238.1,2025-04-25,14,Friday,April,u09494
U09504,2025-06-02 19:24:27+00:00,1199.43,2025-06-02,19,Monday,June,u09504
U09505,2025-05-27 22:14:07+00:00,283.83,2025-05-27,22,Tuesday,May,u09505
U09514,2025-05-05 05:12:00+00:00,479.01,2025-05-05,5,Monday,May,u09514
U09516,2025-07-10 16:09:28+00:00,311.64,2025-07-10,16,Thursday,July,u09516
U09521,2025-07-02 21:00:04+00:00,649.59,2025-07-02,21,Wednesday,July,u09521
U09530,2025-04-04 14:12:19+00:00,496.28,2025-04-04,14,Friday,April,u09530
U09542,2025-05-30 14:07:39+00:00,589.57,2025-05-30,14,Friday,May,u09542
U09544,2025-04-05 02:01:54+00:00,143.95,2025-04-05,2,Saturday,April,u09544
U09559,2025-06-09 14:05:53+00:00,367.14,2025-06-09,14,Monday,June,u09559
U09560,2025-01-12 10:37:50+00:00,1007.64,2025-01-12,10,Sunday,January,u09560
U09569,2025-04-02 01:50:00+00:00,647.25,2025-04-02,1,Wednesday,April,u09569
U09576,2025-02-01 04:04:22+00:00,290.59,2025-02-01,4,Saturday,February,u09576
U09578,2025-03-31 11:12:29+00:00,1042.97,2025-03-31,11,Monday,March,u09578
U09594,2025-06-02 01:38:00+00:00,437.65,2025-06-02,1,Monday,June,u09594
U09599,2025-02-26 08:52:33+00:00,1015.86,2025-02-26,8,Wednesday,February,u09599
U09609,2025-04-27 00:21:00+00:00,445.84,2025-04-27,0,Sunday,April,u09609
U09611,2025-05-14 05:11:01+00:00,395.61,2025-05-14,5,Wednesday,May,u09611
U09618,2025-05-20 04:59:00+00:00,1155.88,2025-05-20,4,Tuesday,May,u09618
U09622,2025-01-30 01:45:46+00:00,209.21,2025-01-30,1,Thursday,January,u09622
U09627,2025-03-15 10:38:00+00:00,527.49,2025-03-15,10,Saturday,March,u09627
U09636,2025-02-25 01:19:00+00:00,1099.31,2025-02-25,1,Tuesday,February,u09636
U09644,2025-04-05 03:40:58+00:00,527.49,2025-04-05,3,Saturday,April,u09644
U09654,2025-07-04 06:26:34+00:00,225.24,2025-07-04,6,Friday,July,u09654
U09662,2025-03-26 08:38:12+00:00,808.02,2025-03-26,8,Wednesday,March,u09662
U09665,2025-03-13 13:14:00+00:00,1176.39,2025-03-13,13,Thursday,March,u09665
U09670,2025-02-28 16:36:56+00:00,622.06,2025-02-28,16,Friday,February,u09670
U09671,2025-07-03 09:39:04+00:00,527.94,2025-07-03,9,Thursday,July,u09671
U09673,2025-05-19 14:53:00+00:00,526.89,2025-05-19,14,Monday,May,u09673
U09674,2025-06-01 01:50:06+00:00,432.93,2025-06-01,1,Sunday,June,u09674
U09684,2025-05-07 08:23:00+00:00,1193.8,2025-05-07,8,Wednesday,May,u09684
U09700,2025-04-20 02:52:00+00:00,361.32,2025-04-20,2,Sunday,April,u09700
U09702,2025-02-25 16:13:19+00:00,723.46,2025-02-25,16,Tuesday,February,u09702
U09706,2025-02-04 14:26:51+00:00,221.82,2025-02-04,14,Tuesday,February,u09706
U09707,2025-04-29 07:03:47+00:00,1094.17,2025-04-29,7,Tuesday,April,u09707
U09715,2025-03-08 00:33:00+00:00,665.5,2025-03-08,0,Saturday,March,u09715
U09718,2025-04-07 13:43:20+00:00,1187.79,2025-04-07,13,Monday,April,u09718
U09722,2025-06-24 08:00:00+00:00,735.18,2025-06-24,8,Tuesday,June,u09722
U09724,2025-05-26 11:33:31+00:00,1144.25,2025-05-26,11,Monday,May,u09724
U09728,2025-05-07 03:59:00+00:00,497.06,2025-05-07,3,Wednesday,May,u09728
U09735,2025-06-13 04:12:00+00:00,1003.95,2025-06-13,4,Friday,June,u09735
U09743,2025-03-01 06:08:00+00:00,1022.14,2025-03-01,6,Saturday,March,u09743
U09748,2025-04-28 01:23:00+00:00,1049.88,2025-04-28,1,Monday,April,u09748
U09754,2025-04-11 12:55:00+00:00,152.51,2025-04-11,12,Friday,April,u09754
U09756,2025-05-21 07:42:23+00:00,1131.65,2025-05-21,7,Wednesday,May,u09756
U09762,2025-02-04 15:41:02+00:00,407.36,2025-02-04,15,Tuesday,February,u09762
U09776,2025-06-05 22:18:00+00:00,1173.0,2025-06-05,22,Thursday,June,u09776
U09779,2025-05-22 04:58:00+00:00,1122.26,2025-05-22,4,Thursday,May,u09779
U09780,2025-06-09 21:30:02+00:00,1058.9,2025-06-09,21,Monday,June,u09780
U09781,2025-04-26 23:21:22+00:00,675.66,2025-04-26,23,Saturday,April,u09781
U09786,2025-06-05 10:36:00+00:00,623.63,2025-06-05,10,Thursday,June,u09786
U09804,2025-02-20 01:25:00+00:00,520.27,2025-02-20,1,Thursday,February,u09804
U09836,2025-03-09 01:52:00+00:00,993.95,2025-03-09,1,Sunday,March,u09836
U09869,2025-02-04 09:05:27+00:00,710.53,2025-02-04,9,Tuesday,February,u09869
U09872,2025-01-15 17:47:49+00:00,293.88,2025-01-15,17,Wednesday,January,u09872
U09874,2025-04-18 09:45:00+00:00,117.73,2025-04-18,9,Friday,April,u09874
