user_id,conversion_date,revenue,conversion_date_quarter,conversion_date_month_name,conversion_date_day_name,conversion_date_day_of_week,conversion_date_week,conversion_date_hour,conversion_date_is_weekend
U08349,2025-05-12 08:05:09+00:00,125.2,2,May,Monday,0,20,8,False
U08360,2025-04-27 02:53:00+00:00,886.97,2,April,Sunday,6,17,2,True
U08361,2025-04-06 21:16:03+00:00,247.16,2,April,Sunday,6,14,21,True
U08379,2025-05-25 15:46:08+00:00,482.35,2,May,Sunday,6,21,15,True
U08389,2025-01-31 07:40:00+00:00,597.35,1,January,Friday,4,5,7,False
U08390,2025-02-12 15:35:00+00:00,160.25,1,February,Wednesday,2,7,15,False
U08402,2025-05-15 05:20:42+00:00,844.28,2,May,Thursday,3,20,5,False
U08408,2025-06-07 17:05:00+00:00,489.67,2,June,Saturday,5,23,17,True
U08417,2025-07-08 00:25:03+00:00,435.75,3,July,Tuesday,1,28,0,False
U08421,2025-04-19 21:22:00+00:00,585.6,2,April,Saturday,5,16,21,True
U08425,2025-05-16 20:23:05+00:00,445.39,2,May,Friday,4,20,20,False
U08428,2025-04-19 03:12:00+00:00,597.72,2,April,Saturday,5,16,3,True
U08441,2025-06-04 23:35:00+00:00,719.16,2,June,Wednesday,2,23,23,False
U08444,2025-03-20 20:57:11+00:00,1129.76,1,March,Thursday,3,12,20,False
U08446,2025-05-11 04:44:01+00:00,1080.24,2,May,Sunday,6,19,4,True
U08462,2025-06-07 23:08:00+00:00,314.72,2,June,Saturday,5,23,23,True
U08467,2025-03-25 17:54:00+00:00,341.83,1,March,Tuesday,1,13,17,False
U08480,2025-05-03 11:40:34+00:00,226.76,2,May,Saturday,5,18,11,True
U08489,2025-05-09 00:12:00+00:00,406.65,2,May,Friday,4,19,0,False
U08490,2025-03-08 05:36:00+00:00,1166.57,1,March,Saturday,5,10,5,True
U08492,2025-06-14 07:58:29+00:00,858.13,2,June,Saturday,5,24,7,True
U08495,2025-03-12 19:32:10+00:00,499.11,1,March,Wednesday,2,11,19,False
U08496,2025-06-17 07:14:03+00:00,1179.72,2,June,Tuesday,1,25,7,False
U08507,2025-05-08 19:02:27+00:00,1178.49,2,May,Thursday,3,19,19,False
U08512,2025-02-11 01:44:00+00:00,284.4,1,February,Tuesday,1,7,1,False
U08515,2025-03-24 15:42:05+00:00,583.43,1,March,Monday,0,13,15,False
U08516,2025-03-14 00:55:06+00:00,137.61,1,March,Friday,4,11,0,False
U08520,2025-06-15 07:49:45+00:00,915.88,2,June,Sunday,6,24,7,True
U08527,2025-02-27 20:28:00+00:00,1004.53,1,February,Thursday,3,9,20,False
U08536,2025-02-27 23:35:10+00:00,1116.42,1,February,Thursday,3,9,23,False
U08544,2025-04-25 23:16:00+00:00,1062.69,2,April,Friday,4,17,23,False
U08545,2025-05-05 11:22:07+00:00,1103.42,2,May,Monday,0,19,11,False
U08549,2025-06-25 13:32:00+00:00,576.43,2,June,Wednesday,2,26,13,False
U08553,2025-06-14 17:18:52+00:00,447.27,2,June,Saturday,5,24,17,True
U08556,2025-02-22 03:00:52+00:00,1115.15,1,February,Saturday,5,8,3,True
U08561,2025-03-31 19:54:20+00:00,571.05,1,March,Monday,0,14,19,False
U08571,2025-06-04 08:12:00+00:00,962.88,2,June,Wednesday,2,23,8,False
U08579,2025-02-05 04:48:00+00:00,751.15,1,February,Wednesday,2,6,4,False
U08591,2025-04-04 06:28:04+00:00,537.63,2,April,Friday,4,14,6,False
U08592,2025-03-30 06:26:00+00:00,771.5,1,March,Sunday,6,13,6,True
U08612,2025-05-30 04:24:34+00:00,182.02,2,May,Friday,4,22,4,False
U08624,2025-02-07 23:19:48+00:00,988.07,1,February,Friday,4,6,23,False
U08628,2025-06-29 10:06:00+00:00,386.04,2,June,Sunday,6,26,10,True
U08631,2025-01-07 19:19:00+00:00,1041.21,1,January,Tuesday,1,2,19,False
U08632,2025-05-10 18:14:00+00:00,1150.81,2,May,Saturday,5,19,18,True
U08635,2025-07-13 16:47:56+00:00,402.14,3,July,Sunday,6,28,16,True
U08637,2025-02-07 05:01:00+00:00,1116.51,1,February,Friday,4,6,5,False
U08638,2025-04-01 10:15:39+00:00,170.58,2,April,Tuesday,1,14,10,False
U08646,2025-04-05 13:19:45+00:00,141.89,2,April,Saturday,5,14,13,True
U08661,2025-06-29 23:26:00+00:00,793.35,2,June,Sunday,6,26,23,True
U08668,2025-03-14 20:00:19+00:00,428.52,1,March,Friday,4,11,20,False
U08669,2025-07-09 12:42:00+00:00,724.27,3,July,Wednesday,2,28,12,False
U08670,2025-06-04 15:36:00+00:00,1118.75,2,June,Wednesday,2,23,15,False
U08675,2025-04-30 02:45:00+00:00,637.7,2,April,Wednesday,2,18,2,False
U08676,2025-03-03 01:16:00+00:00,999.44,1,March,Monday,0,10,1,False
U08681,2025-01-22 16:17:00+00:00,658.21,1,January,Wednesday,2,4,16,False
U08692,2025-03-25 20:33:00+00:00,532.18,1,March,Tuesday,1,13,20,False
U08695,2025-03-20 11:56:13+00:00,960.46,1,March,Thursday,3,12,11,False
U08698,2025-01-16 02:24:00+00:00,1054.08,1,January,Thursday,3,3,2,False
U08711,2025-05-20 10:23:00+00:00,825.68,2,May,Tuesday,1,21,10,False
U08725,2025-02-15 01:16:11+00:00,762.06,1,February,Saturday,5,7,1,True
U08729,2025-05-05 22:00:07+00:00,1085.42,2,May,Monday,0,19,22,False
U08732,2025-02-27 17:05:28+00:00,878.2,1,February,Thursday,3,9,17,False
U08735,2025-07-01 01:47:00+00:00,511.43,3,July,Tuesday,1,27,1,False
U08741,2025-06-06 06:59:00+00:00,972.77,2,June,Friday,4,23,6,False
U08749,2025-03-09 13:11:00+00:00,672.36,1,March,Sunday,6,10,13,True
U08752,2025-04-28 20:51:30+00:00,280.86,2,April,Monday,0,18,20,False
U08765,2025-05-16 17:15:00+00:00,523.47,2,May,Friday,4,20,17,False
U08766,2025-02-06 23:37:05+00:00,143.27,1,February,Thursday,3,6,23,False
U08770,2025-06-08 09:54:32+00:00,484.4,2,June,Sunday,6,23,9,True
U08773,2025-03-08 08:57:17+00:00,477.19,1,March,Saturday,5,10,8,True
U08800,2025-02-28 02:35:09+00:00,922.26,1,February,Friday,4,9,2,False
U08836,2025-04-21 03:36:00+00:00,882.53,2,April,Monday,0,17,3,False
U08838,2025-02-28 22:24:54+00:00,1196.79,1,February,Friday,4,9,22,False
U08840,2025-01-29 18:50:39+00:00,937.84,1,January,Wednesday,2,5,18,False
U08863,2025-02-15 22:36:56+00:00,1142.05,1,February,Saturday,5,7,22,True
U08875,2025-07-03 11:10:41+00:00,805.53,3,July,Thursday,3,27,11,False
U08882,2025-04-18 04:03:00+00:00,569.93,2,April,Friday,4,16,4,False
U08884,2025-03-22 18:36:38+00:00,696.34,1,March,Saturday,5,12,18,True
U08899,2025-04-15 21:29:00+00:00,992.84,2,April,Tuesday,1,16,21,False
U08905,2025-02-28 06:57:11+00:00,727.21,1,February,Friday,4,9,6,False
U08916,2025-04-14 11:55:37+00:00,856.72,2,April,Monday,0,16,11,False
U08932,2025-02-03 18:38:56+00:00,303.02,1,February,Monday,0,6,18,False
U08933,2025-03-27 01:42:05+00:00,527.11,1,March,Thursday,3,13,1,False
U08934,2025-02-24 17:51:21+00:00,527.74,1,February,Monday,0,9,17,False
U08947,2025-06-25 00:58:02+00:00,818.29,2,June,Wednesday,2,26,0,False
U08956,2025-03-03 07:25:00+00:00,224.68,1,March,Monday,0,10,7,False
U08957,2025-06-07 16:58:00+00:00,730.32,2,June,Saturday,5,23,16,True
U08959,2025-06-24 22:58:15+00:00,409.38,2,June,Tuesday,1,26,22,False
U08964,2025-05-08 16:37:58+00:00,800.14,2,May,Thursday,3,19,16,False
U08969,2025-02-14 23:11:44+00:00,110.11,1,February,Friday,4,7,23,False
U08973,2025-05-26 02:54:18+00:00,464.56,2,May,Monday,0,22,2,False
U08975,2025-05-20 07:25:00+00:00,719.15,2,May,Tuesday,1,21,7,False
U08993,2025-04-19 08:51:02+00:00,635.01,2,April,Saturday,5,16,8,True
U09008,2025-03-05 08:31:58+00:00,373.23,1,March,Wednesday,2,10,8,False
U09027,2025-03-01 13:16:00+00:00,697.84,1,March,Saturday,5,9,13,True
U09028,2025-02-15 17:47:45+00:00,315.23,1,February,Saturday,5,7,17,True
U09039,2025-01-11 01:23:00+00:00,827.34,1,January,Saturday,5,2,1,True
U09041,2025-05-19 07:01:38+00:00,626.99,2,May,Monday,0,21,7,False
U09049,2025-04-09 20:22:00+00:00,299.46,2,April,Wednesday,2,15,20,False
U09052,2025-04-25 19:00:33+00:00,959.71,2,April,Friday,4,17,19,False
U09053,2025-02-21 16:09:00+00:00,725.6,1,February,Friday,4,8,16,False
U09058,2025-04-28 09:00:00+00:00,435.38,2,April,Monday,0,18,9,False
U09062,2025-05-10 23:49:00+00:00,144.28,2,May,Saturday,5,19,23,True
U09064,2025-03-19 20:49:07+00:00,421.64,1,March,Wednesday,2,12,20,False
U09078,2025-03-31 01:36:00+00:00,910.29,1,March,Monday,0,14,1,False
U09083,2025-03-22 23:27:20+00:00,238.13,1,March,Saturday,5,12,23,True
U09098,2025-02-15 07:43:30+00:00,260.32,1,February,Saturday,5,7,7,True
U09101,2025-05-03 11:37:49+00:00,875.48,2,May,Saturday,5,18,11,True
U09102,2025-03-04 11:36:03+00:00,1035.99,1,March,Tuesday,1,10,11,False
U09121,2025-01-05 20:17:00+00:00,1142.88,1,January,Sunday,6,1,20,True
U09136,2025-06-23 02:51:08+00:00,946.28,2,June,Monday,0,26,2,False
U09141,2025-04-18 23:18:00+00:00,539.1,2,April,Friday,4,16,23,False
U09153,2025-04-10 01:15:00+00:00,120.44,2,April,Thursday,3,15,1,False
U09156,2025-04-20 23:12:00+00:00,1137.95,2,April,Sunday,6,16,23,True
U09162,2025-06-08 03:53:24+00:00,591.09,2,June,Sunday,6,23,3,True
U09164,2025-04-08 15:33:00+00:00,1076.41,2,April,Tuesday,1,15,15,False
U09186,2025-01-24 17:55:10+00:00,844.97,1,January,Friday,4,4,17,False
U09191,2025-06-26 16:07:34+00:00,1102.73,2,June,Thursday,3,26,16,False
U09192,2025-05-23 22:16:01+00:00,197.27,2,May,Friday,4,21,22,False
U09208,2025-04-25 10:26:00+00:00,963.95,2,April,Friday,4,17,10,False
U09213,2025-06-25 01:48:14+00:00,820.19,2,June,Wednesday,2,26,1,False
U09214,2025-06-24 21:52:00+00:00,543.75,2,June,Tuesday,1,26,21,False
U09223,2025-05-15 14:10:04+00:00,986.23,2,May,Thursday,3,20,14,False
U09232,2025-04-13 11:55:00+00:00,961.57,2,April,Sunday,6,15,11,True
U09233,2025-04-28 18:31:10+00:00,784.64,2,April,Monday,0,18,18,False
U09235,2025-02-12 02:35:00+00:00,1075.86,1,February,Wednesday,2,7,2,False
U09249,2025-04-01 06:44:04+00:00,628.38,2,April,Tuesday,1,14,6,False
U09252,2025-05-23 06:52:50+00:00,199.2,2,May,Friday,4,21,6,False
U09254,2025-05-03 15:15:00+00:00,826.39,2,May,Saturday,5,18,15,True
U09257,2025-04-19 18:55:00+00:00,403.4,2,April,Saturday,5,16,18,True
U09258,2025-03-30 16:40:51+00:00,624.6,1,March,Sunday,6,13,16,True
U09259,2025-02-11 06:10:13+00:00,837.63,1,February,Tuesday,1,7,6,False
U09263,2025-03-18 23:10:00+00:00,772.21,1,March,Tuesday,1,12,23,False
U09275,2025-07-03 10:44:00+00:00,428.71,3,July,Thursday,3,27,10,False
U09282,2025-01-31 02:29:27+00:00,819.34,1,January,Friday,4,5,2,False
U09284,2025-04-25 06:56:00+00:00,1042.15,2,April,Friday,4,17,6,False
U09292,2025-06-08 02:02:00+00:00,941.84,2,June,Sunday,6,23,2,True
U09299,2025-05-12 11:35:53+00:00,164.37,2,May,Monday,0,20,11,False
U09309,2025-05-24 04:07:02+00:00,1166.94,2,May,Saturday,5,21,4,True
U09312,2025-02-26 01:05:00+00:00,912.33,1,February,Wednesday,2,9,1,False
U09319,2025-01-30 14:22:20+00:00,805.17,1,January,Thursday,3,5,14,False
U09322,2025-04-12 19:33:00+00:00,955.19,2,April,Saturday,5,15,19,True
U09336,2025-05-26 15:35:34+00:00,464.09,2,May,Monday,0,22,15,False
U09340,2025-04-05 08:37:12+00:00,512.97,2,April,Saturday,5,14,8,True
U09341,2025-06-18 22:45:00+00:00,1173.98,2,June,Wednesday,2,25,22,False
U09344,2025-04-07 10:06:12+00:00,686.31,2,April,Monday,0,15,10,False
U09347,2025-03-28 22:31:43+00:00,840.46,1,March,Friday,4,13,22,False
U09348,2025-03-27 21:11:53+00:00,1110.28,1,March,Thursday,3,13,21,False
U09349,2025-01-31 02:07:26+00:00,889.5,1,January,Friday,4,5,2,False
U09361,2025-03-04 13:14:00+00:00,202.29,1,March,Tuesday,1,10,13,False
U09368,2025-06-17 20:55:18+00:00,120.14,2,June,Tuesday,1,25,20,False
U09369,2025-04-09 08:52:19+00:00,488.66,2,April,Wednesday,2,15,8,False
U09371,2025-05-15 16:40:48+00:00,1183.4,2,May,Thursday,3,20,16,False
U09374,2025-02-22 16:53:00+00:00,923.21,1,February,Saturday,5,8,16,True
U09384,2025-02-15 14:18:00+00:00,1064.63,1,February,Saturday,5,7,14,True
U09398,2025-01-19 05:06:57+00:00,947.22,1,January,Sunday,6,3,5,True
U09404,2025-03-29 08:25:15+00:00,384.37,1,March,Saturday,5,13,8,True
U09413,2025-05-14 18:06:00+00:00,531.35,2,May,Wednesday,2,20,18,False
U09428,2025-06-13 10:02:00+00:00,997.6,2,June,Friday,4,24,10,False
U09436,2025-05-24 06:16:00+00:00,203.84,2,May,Saturday,5,21,6,True
U09439,2025-04-17 17:44:11+00:00,882.55,2,April,Thursday,3,16,17,False
U09443,2025-01-10 18:47:03+00:00,1026.92,1,January,Friday,4,2,18,False
U09445,2025-03-19 15:22:30+00:00,247.2,1,March,Wednesday,2,12,15,False
U09452,2025-02-12 23:43:00+00:00,1078.59,1,February,Wednesday,2,7,23,False
U09456,2025-02-14 00:27:04+00:00,90.38,1,February,Friday,4,7,0,False
U09471,2025-05-25 12:49:00+00:00,840.5,2,May,Sunday,6,21,12,True
U09477,2025-02-15 13:36:00+00:00,848.56,1,February,Saturday,5,7,13,True
U09482,2025-04-04 01:30:00+00:00,461.65,2,April,Friday,4,14,1,False
U09488,2025-05-04 07:14:00+00:00,82.35,2,May,Sunday,6,18,7,True
U09494,2025-04-25 14:58:00+00:00,238.1,2,April,Friday,4,17,14,False
U09504,2025-06-02 19:24:27+00:00,1199.43,2,June,Monday,0,23,19,False
U09505,2025-05-27 22:14:07+00:00,283.83,2,May,Tuesday,1,22,22,False
U09514,2025-05-05 05:12:00+00:00,479.01,2,May,Monday,0,19,5,False
U09516,2025-07-10 16:09:28+00:00,311.64,3,July,Thursday,3,28,16,False
U09521,2025-07-02 21:00:04+00:00,649.59,3,July,Wednesday,2,27,21,False
U09530,2025-04-04 14:12:19+00:00,496.28,2,April,Friday,4,14,14,False
U09542,2025-05-30 14:07:39+00:00,589.57,2,May,Friday,4,22,14,False
U09544,2025-04-05 02:01:54+00:00,143.95,2,April,Saturday,5,14,2,True
U09559,2025-06-09 14:05:53+00:00,367.14,2,June,Monday,0,24,14,False
U09560,2025-01-12 10:37:50+00:00,1007.64,1,January,Sunday,6,2,10,True
U09569,2025-04-02 01:50:00+00:00,647.25,2,April,Wednesday,2,14,1,False
U09576,2025-02-01 04:04:22+00:00,290.59,1,February,Saturday,5,5,4,True
U09578,2025-03-31 11:12:29+00:00,1042.97,1,March,Monday,0,14,11,False
U09594,2025-06-02 01:38:00+00:00,437.65,2,June,Monday,0,23,1,False
U09599,2025-02-26 08:52:33+00:00,1015.86,1,February,Wednesday,2,9,8,False
U09609,2025-04-27 00:21:00+00:00,445.84,2,April,Sunday,6,17,0,True
U09611,2025-05-14 05:11:01+00:00,395.61,2,May,Wednesday,2,20,5,False
U09618,2025-05-20 04:59:00+00:00,1155.88,2,May,Tuesday,1,21,4,False
U09622,2025-01-30 01:45:46+00:00,209.21,1,January,Thursday,3,5,1,False
U09627,2025-03-15 10:38:00+00:00,527.49,1,March,Saturday,5,11,10,True
U09636,2025-02-25 01:19:00+00:00,1099.31,1,February,Tuesday,1,9,1,False
U09644,2025-04-05 03:40:58+00:00,527.49,2,April,Saturday,5,14,3,True
U09654,2025-07-04 06:26:34+00:00,225.24,3,July,Friday,4,27,6,False
U09662,2025-03-26 08:38:12+00:00,808.02,1,March,Wednesday,2,13,8,False
U09665,2025-03-13 13:14:00+00:00,1176.39,1,March,Thursday,3,11,13,False
U09670,2025-02-28 16:36:56+00:00,622.06,1,February,Friday,4,9,16,False
U09671,2025-07-03 09:39:04+00:00,527.94,3,July,Thursday,3,27,9,False
U09673,2025-05-19 14:53:00+00:00,526.89,2,May,Monday,0,21,14,False
U09674,2025-06-01 01:50:06+00:00,432.93,2,June,Sunday,6,22,1,True
U09684,2025-05-07 08:23:00+00:00,1193.8,2,May,Wednesday,2,19,8,False
U09700,2025-04-20 02:52:00+00:00,361.32,2,April,Sunday,6,16,2,True
U09702,2025-02-25 16:13:19+00:00,723.46,1,February,Tuesday,1,9,16,False
U09706,2025-02-04 14:26:51+00:00,221.82,1,February,Tuesday,1,6,14,False
U09707,2025-04-29 07:03:47+00:00,1094.17,2,April,Tuesday,1,18,7,False
U09715,2025-03-08 00:33:00+00:00,665.5,1,March,Saturday,5,10,0,True
U09718,2025-04-07 13:43:20+00:00,1187.79,2,April,Monday,0,15,13,False
U09722,2025-06-24 08:00:00+00:00,735.18,2,June,Tuesday,1,26,8,False
U09724,2025-05-26 11:33:31+00:00,1144.25,2,May,Monday,0,22,11,False
U09728,2025-05-07 03:59:00+00:00,497.06,2,May,Wednesday,2,19,3,False
U09735,2025-06-13 04:12:00+00:00,1003.95,2,June,Friday,4,24,4,False
U09743,2025-03-01 06:08:00+00:00,1022.14,1,March,Saturday,5,9,6,True
U09748,2025-04-28 01:23:00+00:00,1049.88,2,April,Monday,0,18,1,False
U09754,2025-04-11 12:55:00+00:00,152.51,2,April,Friday,4,15,12,False
U09756,2025-05-21 07:42:23+00:00,1131.65,2,May,Wednesday,2,21,7,False
U09762,2025-02-04 15:41:02+00:00,407.36,1,February,Tuesday,1,6,15,False
U09776,2025-06-05 22:18:00+00:00,1173.0,2,June,Thursday,3,23,22,False
U09779,2025-05-22 04:58:00+00:00,1122.26,2,May,Thursday,3,21,4,False
U09780,2025-06-09 21:30:02+00:00,1058.9,2,June,Monday,0,24,21,False
U09781,2025-04-26 23:21:22+00:00,675.66,2,April,Saturday,5,17,23,True
U09786,2025-06-05 10:36:00+00:00,623.63,2,June,Thursday,3,23,10,False
U09804,2025-02-20 01:25:00+00:00,520.27,1,February,Thursday,3,8,1,False
U09836,2025-03-09 01:52:00+00:00,993.95,1,March,Sunday,6,10,1,True
U09869,2025-02-04 09:05:27+00:00,710.53,1,February,Tuesday,1,6,9,False
U09872,2025-01-15 17:47:49+00:00,293.88,1,January,Wednesday,2,3,17,False
U09874,2025-04-18 09:45:00+00:00,117.73,2,April,Friday,4,16,9,False
U09877,2025-06-28 18:57:51+00:00,690.3,2,June,Saturday,5,26,18,True
U09885,2025-02-02 06:53:29+00:00,514.37,1,February,Sunday,6,5,6,True
U09889,2025-04-08 12:00:18+00:00,231.85,2,April,Tuesday,1,15,12,False
U09894,2025-05-18 10:48:00+00:00,310.62,2,May,Sunday,6,20,10,True
U09898,2025-03-04 06:55:53+00:00,465.85,1,March,Tuesday,1,10,6,False
U09907,2025-02-05 15:06:52+00:00,1167.74,1,February,Wednesday,2,6,15,False
U09920,2025-05-05 13:26:01+00:00,645.24,2,May,Monday,0,19,13,False
U09925,2025-06-26 22:32:42+00:00,1127.18,2,June,Thursday,3,26,22,False
U09928,2025-01-24 19:48:06+00:00,1156.24,1,January,Friday,4,4,19,False
U09934,2025-05-11 13:11:41+00:00,712.11,2,May,Sunday,6,19,13,True
U09937,2025-06-29 16:22:31+00:00,280.69,2,June,Sunday,6,26,16,True
U09940,2025-03-21 21:17:34+00:00,291.33,1,March,Friday,4,12,21,False
U09941,2025-04-23 14:07:00+00:00,677.11,2,April,Wednesday,2,17,14,False
U09942,2025-03-24 01:29:00+00:00,631.05,1,March,Monday,0,13,1,False
U09944,2025-03-31 16:41:00+00:00,1118.96,1,March,Monday,0,14,16,False
U09946,2025-05-31 03:29:31+00:00,192.69,2,May,Saturday,5,22,3,True
U09952,2025-05-25 06:42:00+00:00,682.62,2,May,Sunday,6,21,6,True
U09966,2025-02-18 23:37:26+00:00,403.47,1,February,Tuesday,1,8,23,False
U09973,2025-05-18 10:47:39+00:00,158.31,2,May,Sunday,6,20,10,True
U09975,2025-02-21 01:53:22+00:00,1006.01,1,February,Friday,4,8,1,False
U09985,2025-03-02 18:29:00+00:00,169.75,1,March,Sunday,6,9,18,True
U09996,2025-07-16 02:31:06+00:00,552.82,3,July,Wednesday,2,29,2,False
U09998,2025-05-08 17:16:00+00:00,375.32,2,May,Thursday,3,19,17,False
U09999,2025-03-23 12:23:44+00:00,266.62,1,March,Sunday,6,12,12,True
