customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,revenue,channel,campaign,first_touch_date_quarter,first_touch_date_month_name,first_touch_date_day_name,first_touch_date_day_of_week,first_touch_date_week,first_touch_date_hour,first_touch_date_is_weekend,last_touch_date_quarter,last_touch_date_month_name,last_touch_date_day_name,last_touch_date_day_of_week,last_touch_date_week,last_touch_date_hour,last_touch_date_is_weekend,conversion_date_quarter,conversion_date_month_name,conversion_date_day_name,conversion_date_day_of_week,conversion_date_week,conversion_date_hour,conversion_date_is_weekend
112,U00112,South America,Desktop,2025-06-02 16:31:00+00:00,2025-06-12 03:31:00+00:00,4,False,,0.0,Organic,Organic Landing,2,June,Monday,0,23,16,False,2,June,Thursday,3,24,3,False,,,,,,,False
113,U00113,Asia Pacific,Tablet,2025-04-27 10:54:00+00:00,2025-05-09 23:54:18+00:00,7,True,2025-05-07 20:54:00+00:00,541.62,Organic,Organic Landing,2,April,Sunday,6,17,10,True,2,May,Friday,4,19,23,False,2.0,May,Wednesday,2.0,19,20.0,False
114,U00114,North America,Tablet,2025-05-04 14:53:09+00:00,2025-05-15 20:53:00+00:00,5,True,2025-05-13 02:53:09+00:00,999.71,Organic,SEO Blog,2,May,Sunday,6,18,14,True,2,May,Thursday,3,20,20,False,2.0,May,Tuesday,1.0,20,2.0,False
115,U00115,South America,Tablet,2025-02-23 08:49:26+00:00,2025-02-28 04:49:26+00:00,2,False,,0.0,Organic,Organic Landing,1,February,Sunday,6,8,8,True,1,February,Friday,4,9,4,False,,,,,,,False
116,U00116,North America,Mobile,2025-03-10 06:03:20+00:00,2025-03-12 22:03:20+00:00,2,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Monday,0,11,6,False,1,March,Wednesday,2,11,22,False,,,,,,,False
117,U00117,South America,Desktop,2025-06-16 18:03:00+00:00,2025-06-18 15:03:00+00:00,3,False,,0.0,Organic,SEO Blog,2,June,Monday,0,25,18,False,2,June,Wednesday,2,25,15,False,,,,,,,False
118,U00118,South America,Tablet,2025-04-15 17:20:00+00:00,2025-05-03 04:20:40+00:00,7,False,,0.0,Facebook Ads,Retargeting,2,April,Tuesday,1,16,17,False,2,May,Saturday,5,18,4,True,,,,,,,False
119,U00119,North America,Desktop,2025-03-03 06:47:00+00:00,2025-03-23 03:47:00+00:00,7,False,,0.0,Google Ads,Competitor Search,1,March,Monday,0,10,6,False,1,March,Sunday,6,12,3,True,,,,,,,False
120,U00120,South America,Mobile,2025-01-08 10:22:58+00:00,2025-01-20 21:22:58+00:00,6,False,,0.0,Facebook Ads,Winter Sale,1,January,Wednesday,2,2,10,False,1,January,Monday,0,4,21,False,,,,,,,False
121,U00121,South America,Tablet,2025-03-09 01:07:00+00:00,2025-03-27 13:07:00+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Sunday,6,10,1,True,1,March,Thursday,3,13,13,False,,,,,,,False
122,U00122,Europe,Tablet,2025-01-09 01:54:00+00:00,2025-01-24 03:54:40+00:00,6,False,,0.0,Facebook Ads,Retargeting,1,January,Thursday,3,2,1,False,1,January,Friday,4,4,3,False,,,,,,,False
123,U00123,North America,Tablet,2025-01-08 13:57:00+00:00,2025-01-19 09:57:00+00:00,7,False,,0.0,Google Ads,Brand Search,1,January,Wednesday,2,2,13,False,1,January,Sunday,6,3,9,True,,,,,,,False
124,U00124,Europe,Desktop,2025-02-25 04:27:00+00:00,2025-03-12 19:27:13+00:00,6,False,,0.0,Google Ads,Generic Search,1,February,Tuesday,1,9,4,False,1,March,Wednesday,2,11,19,False,,,,,,,False
125,U00125,Asia Pacific,Tablet,2025-06-17 10:11:00+00:00,2025-06-30 14:11:00+00:00,6,False,,0.0,Tiktok Ads,UGC Campaign,2,June,Tuesday,1,25,10,False,2,June,Monday,0,27,14,False,,,,,,,False
126,U00126,South America,Desktop,2025-01-20 09:51:58+00:00,2025-02-04 10:51:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Monday,0,4,9,False,1,February,Tuesday,1,6,10,False,,,,,,,False
127,U00127,Asia Pacific,Mobile,2025-01-02 21:35:59+00:00,2025-01-11 19:35:59+00:00,6,False,,0.0,Organic,SEO Blog,1,January,Thursday,3,1,21,False,1,January,Saturday,5,2,19,True,,,,,,,False
128,U00128,South America,Mobile,2025-04-02 08:47:57+00:00,2025-04-09 21:47:57+00:00,6,True,2025-04-11 02:47:57+00:00,674.68,Organic,SEO Blog,2,April,Wednesday,2,14,8,False,2,April,Wednesday,2,15,21,False,2.0,April,Friday,4.0,15,2.0,False
129,U00129,North America,Mobile,2025-01-29 12:36:00+00:00,2025-02-02 22:36:36+00:00,4,False,,0.0,Organic,SEO Blog,1,January,Wednesday,2,5,12,False,1,February,Sunday,6,5,22,True,,,,,,,False
130,U00130,South America,Mobile,2025-03-04 10:13:00+00:00,2025-03-06 04:13:00+00:00,2,True,2025-03-08 08:13:00+00:00,1021.83,Facebook Ads,Retargeting,1,March,Tuesday,1,10,10,False,1,March,Thursday,3,10,4,False,1.0,March,Saturday,5.0,10,8.0,True
131,U00131,Asia Pacific,Mobile,2025-05-09 12:30:33+00:00,2025-05-11 07:30:33+00:00,2,False,,0.0,Organic,SEO Blog,2,May,Friday,4,19,12,False,2,May,Sunday,6,19,7,True,,,,,,,False
132,U00132,North America,Tablet,2025-06-08 19:58:21+00:00,2025-06-18 15:58:00+00:00,4,False,,0.0,Facebook Ads,Retargeting,2,June,Sunday,6,23,19,True,2,June,Wednesday,2,25,15,False,,,,,,,False
133,U00133,South America,Desktop,2025-02-27 01:16:39+00:00,2025-03-08 06:16:00+00:00,5,False,,0.0,Organic,Organic Landing,1,February,Thursday,3,9,1,False,1,March,Saturday,5,10,6,True,,,,,,,False
134,U00134,North America,Mobile,2025-05-11 18:28:34+00:00,2025-05-25 04:28:34+00:00,7,False,,0.0,Organic,Organic Landing,2,May,Sunday,6,19,18,True,2,May,Sunday,6,21,4,True,,,,,,,False
135,U00135,Asia Pacific,Tablet,2025-01-08 15:33:16+00:00,2025-01-09 08:33:16+00:00,3,False,,0.0,Organic,Organic Landing,1,January,Wednesday,2,2,15,False,1,January,Thursday,3,2,8,False,,,,,,,False
136,U00136,North America,Tablet,2025-02-25 12:01:30+00:00,2025-03-14 10:01:30+00:00,7,True,2025-03-17 05:01:30+00:00,1062.99,Facebook Ads,Winter Sale,1,February,Tuesday,1,9,12,False,1,March,Friday,4,11,10,False,1.0,March,Monday,0.0,12,5.0,False
137,U00137,South America,Desktop,2025-05-16 16:26:02+00:00,2025-05-19 12:26:00+00:00,2,False,,0.0,Tiktok Ads,Influencer Push,2,May,Friday,4,20,16,False,2,May,Monday,0,21,12,False,,,,,,,False
138,U00138,Asia Pacific,Desktop,2025-05-22 09:11:00+00:00,2025-06-01 10:11:00+00:00,6,False,,0.0,Tiktok Ads,UGC Campaign,2,May,Thursday,3,21,9,False,2,June,Sunday,6,22,10,True,,,,,,,False
139,U00139,North America,Mobile,2025-03-12 03:13:44+00:00,2025-04-01 12:13:44+00:00,7,False,,0.0,Google Ads,Brand Search,1,March,Wednesday,2,11,3,False,2,April,Tuesday,1,14,12,False,,,,,,,False
140,U00140,North America,Desktop,2025-03-31 03:51:00+00:00,2025-04-15 10:51:00+00:00,7,False,,0.0,Google Ads,Generic Search,1,March,Monday,0,14,3,False,2,April,Tuesday,1,16,10,False,,,,,,,False
141,U00141,Europe,Tablet,2025-03-16 11:59:23+00:00,2025-03-21 00:59:23+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,1,March,Sunday,6,11,11,True,1,March,Friday,4,12,0,False,,,,,,,False
142,U00142,Asia Pacific,Mobile,2025-03-09 12:56:27+00:00,2025-03-19 09:56:27+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Sunday,6,10,12,True,1,March,Wednesday,2,12,9,False,,,,,,,False
143,U00143,North America,Desktop,2025-01-11 02:19:00+00:00,2025-01-17 01:19:30+00:00,3,False,,0.0,Facebook Ads,Winter Sale,1,January,Saturday,5,2,2,True,1,January,Friday,4,3,1,False,,,,,,,False
144,U00144,Europe,Mobile,2025-03-05 04:01:26+00:00,2025-03-08 14:01:00+00:00,3,True,2025-03-09 12:01:00+00:00,582.96,Facebook Ads,Winter Sale,1,March,Wednesday,2,10,4,False,1,March,Saturday,5,10,14,True,1.0,March,Sunday,6.0,10,12.0,True
145,U00145,South America,Desktop,2025-03-06 21:53:46+00:00,2025-03-22 14:53:46+00:00,7,False,,0.0,Organic,SEO Blog,1,March,Thursday,3,10,21,False,1,March,Saturday,5,12,14,True,,,,,,,False
146,U00146,Asia Pacific,Mobile,2025-04-18 22:41:41+00:00,2025-04-27 02:41:00+00:00,3,False,,0.0,Google Ads,Generic Search,2,April,Friday,4,16,22,False,2,April,Sunday,6,17,2,True,,,,,,,False
147,U00147,Europe,Mobile,2025-03-31 20:40:44+00:00,2025-04-10 10:40:00+00:00,6,False,,0.0,Facebook Ads,Retargeting,1,March,Monday,0,14,20,False,2,April,Thursday,3,15,10,False,,,,,,,False
148,U00148,South America,Desktop,2025-04-18 17:31:00+00:00,2025-04-24 03:31:00+00:00,4,False,,0.0,Google Ads,Generic Search,2,April,Friday,4,16,17,False,2,April,Thursday,3,17,3,False,,,,,,,False
149,U00149,Europe,Tablet,2025-04-08 00:50:00+00:00,2025-04-11 13:50:00+00:00,3,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Tuesday,1,15,0,False,2,April,Friday,4,15,13,False,,,,,,,False
150,U00150,Europe,Tablet,2025-02-07 04:23:00+00:00,2025-02-16 09:23:28+00:00,6,False,,0.0,Google Ads,Generic Search,1,February,Friday,4,6,4,False,1,February,Sunday,6,7,9,True,,,,,,,False
151,U00151,Asia Pacific,Tablet,2025-04-08 19:41:00+00:00,2025-04-18 12:41:40+00:00,7,True,2025-04-17 14:41:00+00:00,1152.79,Facebook Ads,Winter Sale,2,April,Tuesday,1,15,19,False,2,April,Friday,4,16,12,False,2.0,April,Thursday,3.0,16,14.0,False
152,U00152,Asia Pacific,Mobile,2025-02-18 18:47:06+00:00,2025-03-07 20:47:00+00:00,7,False,,0.0,Organic,SEO Blog,1,February,Tuesday,1,8,18,False,1,March,Friday,4,10,20,False,,,,,,,False
153,U00153,Asia Pacific,Tablet,2025-06-27 23:17:00+00:00,2025-07-16 00:17:05+00:00,6,False,,0.0,Organic,SEO Blog,2,June,Friday,4,26,23,False,3,July,Wednesday,2,29,0,False,,,,,,,False
154,U00154,Asia Pacific,Mobile,2025-02-09 01:27:39+00:00,2025-02-24 12:27:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Sunday,6,6,1,True,1,February,Monday,0,9,12,False,,,,,,,False
155,U00155,Europe,Mobile,2025-06-14 14:18:00+00:00,2025-06-27 04:18:11+00:00,6,False,,0.0,Google Ads,Generic Search,2,June,Saturday,5,24,14,True,2,June,Friday,4,26,4,False,,,,,,,False
156,U00156,North America,Desktop,2025-03-06 13:23:58+00:00,2025-03-16 13:23:58+00:00,7,False,,0.0,Google Ads,Generic Search,1,March,Thursday,3,10,13,False,1,March,Sunday,6,11,13,True,,,,,,,False
157,U00157,Europe,Desktop,2025-06-01 12:45:00+00:00,2025-06-15 13:45:00+00:00,6,False,,0.0,Tiktok Ads,UGC Campaign,2,June,Sunday,6,22,12,True,2,June,Sunday,6,24,13,True,,,,,,,False
158,U00158,North America,Desktop,2025-03-06 04:23:00+00:00,2025-03-15 10:23:00+00:00,5,False,,0.0,Google Ads,Generic Search,1,March,Thursday,3,10,4,False,1,March,Saturday,5,11,10,True,,,,,,,False
159,U00159,Europe,Desktop,2025-04-03 05:16:58+00:00,2025-04-17 22:16:58+00:00,6,False,,0.0,Google Ads,Brand Search,2,April,Thursday,3,14,5,False,2,April,Thursday,3,16,22,False,,,,,,,False
160,U00160,Europe,Mobile,2025-05-31 18:05:00+00:00,2025-06-08 08:05:10+00:00,3,False,,0.0,Organic,SEO Blog,2,May,Saturday,5,22,18,True,2,June,Sunday,6,23,8,True,,,,,,,False
161,U00161,Europe,Tablet,2025-05-15 11:17:45+00:00,2025-05-27 19:17:45+00:00,7,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Thursday,3,20,11,False,2,May,Tuesday,1,22,19,False,,,,,,,False
162,U00162,Asia Pacific,Tablet,2025-02-03 22:10:00+00:00,2025-02-16 19:10:59+00:00,6,False,,0.0,Tiktok Ads,Awareness Blast,1,February,Monday,0,6,22,False,1,February,Sunday,6,7,19,True,,,,,,,False
163,U00163,Asia Pacific,Desktop,2025-05-04 19:01:00+00:00,2025-05-21 08:01:32+00:00,7,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Sunday,6,18,19,True,2,May,Wednesday,2,21,8,False,,,,,,,False
164,U00164,South America,Mobile,2025-03-12 17:17:38+00:00,2025-03-26 05:17:00+00:00,4,False,,0.0,Google Ads,Brand Search,1,March,Wednesday,2,11,17,False,1,March,Wednesday,2,13,5,False,,,,,,,False
165,U00165,South America,Tablet,2025-03-02 03:40:19+00:00,2025-03-16 00:40:19+00:00,7,False,,0.0,Google Ads,Competitor Search,1,March,Sunday,6,9,3,True,1,March,Sunday,6,11,0,True,,,,,,,False
166,U00166,Europe,Desktop,2025-02-16 09:28:00+00:00,2025-02-19 07:28:00+00:00,2,False,,0.0,Organic,SEO Blog,1,February,Sunday,6,7,9,True,1,February,Wednesday,2,8,7,False,,,,,,,False
167,U00167,North America,Mobile,2025-05-29 09:02:00+00:00,2025-06-01 05:02:38+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,2,May,Thursday,3,22,9,False,2,June,Sunday,6,22,5,True,,,,,,,False
168,U00168,South America,Desktop,2025-01-24 21:26:00+00:00,2025-02-08 00:26:53+00:00,4,False,,0.0,Facebook Ads,Retargeting,1,January,Friday,4,4,21,False,1,February,Saturday,5,6,0,True,,,,,,,False
169,U00169,South America,Mobile,2025-04-12 11:19:05+00:00,2025-04-17 07:19:00+00:00,3,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Saturday,5,15,11,True,2,April,Thursday,3,16,7,False,,,,,,,False
170,U00170,Europe,Mobile,2025-06-13 07:58:09+00:00,2025-06-17 08:58:00+00:00,3,False,,0.0,Organic,Organic Landing,2,June,Friday,4,24,7,False,2,June,Tuesday,1,25,8,False,,,,,,,False
171,U00171,North America,Tablet,2025-01-31 18:33:00+00:00,2025-02-10 06:33:00+00:00,5,False,,0.0,Facebook Ads,Retargeting,1,January,Friday,4,5,18,False,1,February,Monday,0,7,6,False,,,,,,,False
172,U00172,Asia Pacific,Tablet,2025-01-22 10:33:00+00:00,2025-02-02 14:33:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Wednesday,2,4,10,False,1,February,Sunday,6,5,14,True,,,,,,,False
173,U00173,Asia Pacific,Desktop,2025-04-06 18:17:48+00:00,2025-04-07 02:17:48+00:00,2,False,,0.0,Google Ads,Brand Search,2,April,Sunday,6,14,18,True,2,April,Monday,0,15,2,False,,,,,,,False
174,U00174,Europe,Desktop,2025-03-18 06:50:02+00:00,2025-03-28 02:50:02+00:00,5,True,2025-03-28 18:50:02+00:00,813.86,Facebook Ads,Winter Sale,1,March,Tuesday,1,12,6,False,1,March,Friday,4,13,2,False,1.0,March,Friday,4.0,13,18.0,False
175,U00175,South America,Desktop,2025-03-29 22:03:06+00:00,2025-04-07 22:03:06+00:00,5,False,,0.0,Organic,Organic Landing,1,March,Saturday,5,13,22,True,2,April,Monday,0,15,22,False,,,,,,,False
176,U00176,Asia Pacific,Mobile,2025-01-31 22:02:06+00:00,2025-02-15 07:02:00+00:00,5,False,,0.0,Google Ads,Generic Search,1,January,Friday,4,5,22,False,1,February,Saturday,5,7,7,True,,,,,,,False
177,U00177,Europe,Desktop,2025-06-12 07:50:35+00:00,2025-06-14 12:50:35+00:00,4,False,,0.0,Google Ads,Brand Search,2,June,Thursday,3,24,7,False,2,June,Saturday,5,24,12,True,,,,,,,False
178,U00178,North America,Desktop,2025-04-30 18:50:00+00:00,2025-05-14 03:50:03+00:00,5,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Wednesday,2,18,18,False,2,May,Wednesday,2,20,3,False,,,,,,,False
179,U00179,Europe,Tablet,2025-04-15 14:54:00+00:00,2025-05-01 20:54:07+00:00,6,False,,0.0,Google Ads,Generic Search,2,April,Tuesday,1,16,14,False,2,May,Thursday,3,18,20,False,,,,,,,False
180,U00180,South America,Desktop,2025-01-30 18:47:00+00:00,2025-02-07 13:47:30+00:00,4,False,,0.0,Facebook Ads,Winter Sale,1,January,Thursday,3,5,18,False,1,February,Friday,4,6,13,False,,,,,,,False
181,U00181,South America,Mobile,2025-03-10 02:27:00+00:00,2025-03-16 03:27:00+00:00,4,False,,0.0,Google Ads,Competitor Search,1,March,Monday,0,11,2,False,1,March,Sunday,6,11,3,True,,,,,,,False
182,U00182,Asia Pacific,Desktop,2025-05-28 06:55:08+00:00,2025-06-05 07:55:08+00:00,4,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Wednesday,2,22,6,False,2,June,Thursday,3,23,7,False,,,,,,,False
183,U00183,Asia Pacific,Mobile,2025-05-31 16:11:50+00:00,2025-06-06 17:11:00+00:00,4,False,,0.0,Google Ads,Generic Search,2,May,Saturday,5,22,16,True,2,June,Friday,4,23,17,False,,,,,,,False
184,U00184,South America,Tablet,2025-04-14 14:28:00+00:00,2025-04-29 17:28:00+00:00,7,False,,0.0,Organic,SEO Blog,2,April,Monday,0,16,14,False,2,April,Tuesday,1,18,17,False,,,,,,,False
185,U00185,North America,Desktop,2025-05-06 16:20:00+00:00,2025-05-16 13:20:12+00:00,5,False,,0.0,Facebook Ads,Retargeting,2,May,Tuesday,1,19,16,False,2,May,Friday,4,20,13,False,,,,,,,False
186,U00186,Asia Pacific,Mobile,2025-02-24 04:01:00+00:00,2025-03-02 03:01:32+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Monday,0,9,4,False,1,March,Sunday,6,9,3,True,,,,,,,False
187,U00187,North America,Tablet,2025-05-31 13:45:00+00:00,2025-06-11 05:45:00+00:00,5,False,,0.0,Google Ads,Brand Search,2,May,Saturday,5,22,13,True,2,June,Wednesday,2,24,5,False,,,,,,,False
188,U00188,North America,Mobile,2025-03-03 01:50:59+00:00,2025-03-10 21:50:00+00:00,7,False,,0.0,Facebook Ads,Winter Sale,1,March,Monday,0,10,1,False,1,March,Monday,0,11,21,False,,,,,,,False
189,U00189,Asia Pacific,Mobile,2025-01-06 00:02:00+00:00,2025-01-12 16:02:33+00:00,4,True,2025-01-14 07:02:00+00:00,644.88,Organic,SEO Blog,1,January,Monday,0,2,0,False,1,January,Sunday,6,2,16,True,1.0,January,Tuesday,1.0,3,7.0,False
190,U00190,South America,Tablet,2025-03-21 00:07:07+00:00,2025-03-28 23:07:00+00:00,5,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Friday,4,12,0,False,1,March,Friday,4,13,23,False,,,,,,,False
191,U00191,South America,Tablet,2025-05-14 00:06:00+00:00,2025-05-16 05:06:26+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,2,May,Wednesday,2,20,0,False,2,May,Friday,4,20,5,False,,,,,,,False
192,U00192,Asia Pacific,Tablet,2025-03-21 20:17:22+00:00,2025-04-02 16:17:00+00:00,8,True,2025-04-05 14:17:00+00:00,1085.99,Tiktok Ads,UGC Campaign,1,March,Friday,4,12,20,False,2,April,Wednesday,2,14,16,False,2.0,April,Saturday,5.0,14,14.0,True
193,U00193,Asia Pacific,Mobile,2025-01-01 10:04:13+00:00,2025-01-08 15:04:13+00:00,6,False,,0.0,Tiktok Ads,UGC Campaign,1,January,Wednesday,2,1,10,False,1,January,Wednesday,2,2,15,False,,,,,,,False
194,U00194,Asia Pacific,Tablet,2025-05-26 20:38:57+00:00,2025-06-01 14:38:57+00:00,3,False,,0.0,Google Ads,Generic Search,2,May,Monday,0,22,20,False,2,June,Sunday,6,22,14,True,,,,,,,False
195,U00195,Europe,Tablet,2025-05-25 09:43:37+00:00,2025-06-04 04:43:37+00:00,7,False,,0.0,Tiktok Ads,UGC Campaign,2,May,Sunday,6,21,9,True,2,June,Wednesday,2,23,4,False,,,,,,,False
196,U00196,Europe,Tablet,2025-02-14 14:55:44+00:00,2025-03-03 20:55:44+00:00,6,False,,0.0,Tiktok Ads,Influencer Push,1,February,Friday,4,7,14,False,1,March,Monday,0,10,20,False,,,,,,,False
197,U00197,Europe,Desktop,2025-03-24 14:44:00+00:00,2025-03-25 12:44:30+00:00,2,True,2025-03-25 13:44:00+00:00,1095.64,Organic,SEO Blog,1,March,Monday,0,13,14,False,1,March,Tuesday,1,13,12,False,1.0,March,Tuesday,1.0,13,13.0,False
198,U00198,Asia Pacific,Desktop,2025-04-09 09:40:08+00:00,2025-04-13 20:40:00+00:00,2,False,,0.0,Facebook Ads,Lookalike Audience,2,April,Wednesday,2,15,9,False,2,April,Sunday,6,15,20,True,,,,,,,False
199,U00199,South America,Mobile,2025-02-16 06:56:38+00:00,2025-02-17 15:56:38+00:00,2,False,,0.0,Facebook Ads,Winter Sale,1,February,Sunday,6,7,6,True,1,February,Monday,0,8,15,False,,,,,,,False
200,U00200,Asia Pacific,Mobile,2025-05-18 19:56:42+00:00,2025-05-26 17:56:00+00:00,5,True,2025-05-27 22:56:00+00:00,103.82,Tiktok Ads,UGC Campaign,2,May,Sunday,6,20,19,True,2,May,Monday,0,22,17,False,2.0,May,Tuesday,1.0,22,22.0,False
201,U00201,Europe,Tablet,2025-04-11 02:45:48+00:00,2025-04-26 12:45:48+00:00,6,True,2025-04-26 17:45:48+00:00,178.63,Organic,SEO Blog,2,April,Friday,4,15,2,False,2,April,Saturday,5,17,12,True,2.0,April,Saturday,5.0,17,17.0,True
202,U00202,South America,Desktop,2025-06-23 16:02:20+00:00,2025-07-12 17:02:20+00:00,6,False,,0.0,Organic,Organic Landing,2,June,Monday,0,26,16,False,3,July,Saturday,5,28,17,True,,,,,,,False
203,U00203,North America,Desktop,2025-06-11 08:16:00+00:00,2025-06-29 08:16:00+00:00,7,False,,0.0,Organic,Organic Landing,2,June,Wednesday,2,24,8,False,2,June,Sunday,6,26,8,True,,,,,,,False
204,U00204,Asia Pacific,Mobile,2025-02-22 22:33:28+00:00,2025-02-27 20:33:00+00:00,5,False,,0.0,Organic,SEO Blog,1,February,Saturday,5,8,22,True,1,February,Thursday,3,9,20,False,,,,,,,False
205,U00205,Asia Pacific,Mobile,2025-04-23 08:31:31+00:00,2025-05-11 17:31:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,2,April,Wednesday,2,17,8,False,2,May,Sunday,6,19,17,True,,,,,,,False
206,U00206,North America,Desktop,2025-06-23 04:15:49+00:00,2025-07-08 19:15:49+00:00,6,False,,0.0,Facebook Ads,Winter Sale,2,June,Monday,0,26,4,False,3,July,Tuesday,1,28,19,False,,,,,,,False
207,U00207,Europe,Desktop,2025-02-28 10:05:00+00:00,2025-02-28 17:05:12+00:00,2,False,,0.0,Google Ads,Competitor Search,1,February,Friday,4,9,10,False,1,February,Friday,4,9,17,False,,,,,,,False
208,U00208,Europe,Mobile,2025-04-19 17:45:29+00:00,2025-04-21 06:45:29+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Saturday,5,16,17,True,2,April,Monday,0,17,6,False,,,,,,,False
209,U00209,Asia Pacific,Mobile,2025-05-28 15:30:01+00:00,2025-06-05 08:30:01+00:00,3,False,,0.0,Organic,SEO Blog,2,May,Wednesday,2,22,15,False,2,June,Thursday,3,23,8,False,,,,,,,False
210,U00210,Europe,Mobile,2025-03-05 23:24:41+00:00,2025-03-20 04:24:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Wednesday,2,10,23,False,1,March,Thursday,3,12,4,False,,,,,,,False
211,U00211,Asia Pacific,Tablet,2025-02-24 07:30:34+00:00,2025-03-03 12:30:34+00:00,3,False,,0.0,Tiktok Ads,UGC Campaign,1,February,Monday,0,9,7,False,1,March,Monday,0,10,12,False,,,,,,,False
212,U00212,Asia Pacific,Desktop,2025-02-22 00:21:00+00:00,2025-03-06 23:21:49+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Saturday,5,8,0,True,1,March,Thursday,3,10,23,False,,,,,,,False
213,U00213,North America,Tablet,2025-06-03 15:38:00+00:00,2025-06-04 12:38:00+00:00,2,False,,0.0,Facebook Ads,Retargeting,2,June,Tuesday,1,23,15,False,2,June,Wednesday,2,23,12,False,,,,,,,False
214,U00214,South America,Mobile,2025-03-17 12:19:07+00:00,2025-03-28 08:19:07+00:00,5,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Monday,0,12,12,False,1,March,Friday,4,13,8,False,,,,,,,False
215,U00215,South America,Tablet,2025-02-05 00:18:20+00:00,2025-02-21 04:18:00+00:00,7,False,,0.0,Google Ads,Competitor Search,1,February,Wednesday,2,6,0,False,1,February,Friday,4,8,4,False,,,,,,,False
216,U00216,Europe,Mobile,2025-03-18 13:32:44+00:00,2025-03-19 09:32:00+00:00,2,False,,0.0,Google Ads,Brand Search,1,March,Tuesday,1,12,13,False,1,March,Wednesday,2,12,9,False,,,,,,,False
217,U00217,Europe,Desktop,2025-01-19 18:49:00+00:00,2025-01-22 07:49:00+00:00,2,False,,0.0,Google Ads,Competitor Search,1,January,Sunday,6,3,18,True,1,January,Wednesday,2,4,7,False,,,,,,,False
218,U00218,North America,Tablet,2025-03-09 02:33:00+00:00,2025-03-12 06:33:42+00:00,2,False,,0.0,Organic,Organic Landing,1,March,Sunday,6,10,2,True,1,March,Wednesday,2,11,6,False,,,,,,,False
219,U00219,Asia Pacific,Tablet,2025-02-28 05:42:00+00:00,2025-03-04 03:42:48+00:00,5,False,,0.0,Google Ads,Generic Search,1,February,Friday,4,9,5,False,1,March,Tuesday,1,10,3,False,,,,,,,False
220,U00220,North America,Desktop,2025-06-02 00:05:20+00:00,2025-06-05 05:05:20+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,2,June,Monday,0,23,0,False,2,June,Thursday,3,23,5,False,,,,,,,False
221,U00221,Asia Pacific,Tablet,2025-06-24 18:39:00+00:00,2025-07-11 09:39:00+00:00,7,False,,0.0,Tiktok Ads,UGC Campaign,2,June,Tuesday,1,26,18,False,3,July,Friday,4,28,9,False,,,,,,,False
222,U00222,Asia Pacific,Tablet,2025-01-21 10:25:28+00:00,2025-02-05 17:25:28+00:00,5,False,,0.0,Google Ads,Brand Search,1,January,Tuesday,1,4,10,False,1,February,Wednesday,2,6,17,False,,,,,,,False
223,U00223,Asia Pacific,Tablet,2025-04-17 00:47:10+00:00,2025-04-23 10:47:10+00:00,4,False,,0.0,Google Ads,Brand Search,2,April,Thursday,3,16,0,False,2,April,Wednesday,2,17,10,False,,,,,,,False
224,U00224,North America,Desktop,2025-05-02 05:42:04+00:00,2025-05-02 09:42:04+00:00,2,False,,0.0,Facebook Ads,Lookalike Audience,2,May,Friday,4,18,5,False,2,May,Friday,4,18,9,False,,,,,,,False
