,customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,customer_lifetime_revenue,acquisition_channel,acquisition_campaign
247,248,U00248,South America,Desktop,2025-05-08,2025-05-17,4,True,2025-05-18,327.5,Google Ads,Brand Search
248,249,U00249,Europe,Desktop,2025-06-15,2025-06-15,2,False,,0.0,Google Ads,Competitor Search
249,250,U00250,Europe,Tablet,2025-01-11,2025-01-17,4,False,,0.0,Google Ads,Brand Search
250,251,U00251,South America,Desktop,2025-04-30,2025-05-01,2,False,,0.0,Facebook Ads,Retargeting
251,252,U00252,South America,Mobile,2025-03-18,2025-04-05,6,False,,0.0,Facebook Ads,Lookalike Audience
252,253,U00253,Asia Pacific,Tablet,2025-01-22,2025-02-02,6,False,,0.0,Facebook Ads,Retargeting
253,254,U00254,North America,Mobile,2025-05-08,2025-05-20,5,False,,0.0,Google Ads,Generic Search
254,255,U00255,North America,Desktop,2025-04-22,2025-04-25,2,False,,0.0,Google Ads,Generic Search
255,256,U00256,Asia Pacific,Tablet,2025-05-27,2025-05-31,2,False,,0.0,Google Ads,Competitor Search
256,257,U00257,North America,Tablet,2025-02-05,2025-02-21,7,False,,0.0,Facebook Ads,Lookalike Audience
257,258,U00258,South America,Desktop,2025-02-20,2025-03-07,7,False,,0.0,TikTok Ads,UGC Campaign
258,259,U00259,Europe,Desktop,2025-03-30,2025-03-30,2,False,,0.0,Google Ads,Generic Search
259,260,U00260,Europe,Mobile,2025-05-10,2025-05-25,7,False,,0.0,Google Ads,Generic Search
260,261,U00261,North America,Tablet,2025-02-13,2025-02-13,2,False,,0.0,TikTok Ads,Influencer Push
261,262,U00262,Asia Pacific,Desktop,2025-04-05,2025-04-08,2,False,,0.0,Organic Search,SEO Blog
262,263,U00263,North America,Desktop,2025-04-28,2025-05-02,4,True,2025-05-04,371.16,Google Ads,Generic Search
263,264,U00264,North America,Mobile,2025-04-11,2025-04-24,7,False,,0.0,Organic Search,Organic Landing
264,265,U00265,Europe,Mobile,2025-04-07,2025-04-24,7,False,,0.0,Google Ads,Generic Search
265,266,U00266,Europe,Tablet,2025-03-15,2025-03-21,3,False,,0.0,Google Ads,Brand Search
266,267,U00267,Asia Pacific,Desktop,2025-01-19,2025-02-05,7,False,,0.0,Organic Search,SEO Blog
267,268,U00268,Asia Pacific,Mobile,2025-04-01,2025-04-10,5,False,,0.0,Organic Search,SEO Blog
268,269,U00269,North America,Mobile,2025-04-11,2025-04-11,2,True,2025-04-13,897.84,Facebook Ads,Lookalike Audience
269,270,U00270,Asia Pacific,Desktop,2025-01-14,2025-01-22,6,False,,0.0,Organic Search,Organic Landing
270,271,U00271,Europe,Mobile,2025-02-28,2025-03-15,7,False,,0.0,Organic Search,SEO Blog
271,272,U00272,North America,Mobile,2025-05-02,2025-05-11,7,False,,0.0,TikTok Ads,Influencer Push
272,273,U00273,North America,Desktop,2025-05-28,2025-06-08,6,False,,0.0,Google Ads,Competitor Search
273,274,U00274,South America,Tablet,2025-01-29,2025-01-30,2,False,,0.0,Organic Search,Organic Landing
274,275,U00275,South America,Tablet,2025-03-22,2025-04-06,7,False,,0.0,TikTok Ads,Awareness Blast
275,276,U00276,North America,Tablet,2025-03-10,2025-03-25,7,False,,0.0,Facebook Ads,Retargeting
276,277,U00277,Europe,Tablet,2025-04-04,2025-04-18,7,True,2025-04-19,498.14,Google Ads,Brand Search
277,278,U00278,North America,Mobile,2025-02-02,2025-02-05,2,False,,0.0,Facebook Ads,Winter Sale
278,279,U00279,North America,Tablet,2025-05-29,2025-06-06,6,False,,0.0,Organic Search,SEO Blog
279,280,U00280,Europe,Mobile,2025-01-09,2025-01-19,5,True,2025-01-20,818.57,TikTok Ads,Awareness Blast
280,281,U00281,Asia Pacific,Desktop,2025-03-09,2025-03-14,4,False,,0.0,Organic Search,SEO Blog
281,282,U00282,South America,Tablet,2025-04-23,2025-05-12,8,False,,0.0,Facebook Ads,Lookalike Audience
282,283,U00283,Europe,Tablet,2025-05-21,2025-06-09,7,False,,0.0,TikTok Ads,Influencer Push
283,284,U00284,North America,Mobile,2025-04-03,2025-04-18,5,False,,0.0,TikTok Ads,Awareness Blast
284,285,U00285,Asia Pacific,Desktop,2025-02-18,2025-02-26,3,True,2025-02-27,134.76,Organic Search,SEO Blog
285,286,U00286,Asia Pacific,Mobile,2025-06-29,2025-07-04,3,False,,0.0,Facebook Ads,Retargeting
286,287,U00287,Asia Pacific,Tablet,2025-06-17,2025-06-26,4,False,,0.0,TikTok Ads,UGC Campaign
287,288,U00288,North America,Mobile,2025-01-08,2025-01-20,6,False,,0.0,Google Ads,Generic Search
288,289,U00289,North America,Tablet,2025-05-23,2025-06-06,5,False,,0.0,Google Ads,Generic Search
289,290,U00290,South America,Tablet,2025-06-17,2025-06-25,4,False,,0.0,Google Ads,Generic Search
290,291,U00291,Asia Pacific,Tablet,2025-06-20,2025-06-30,4,False,,0.0,Facebook Ads,Winter Sale
291,292,U00292,North America,Desktop,2025-01-27,2025-02-01,2,True,2025-02-03,437.09,Organic Search,SEO Blog
292,293,U00293,Europe,Tablet,2025-01-14,2025-01-20,3,False,,0.0,Google Ads,Generic Search
293,294,U00294,South America,Desktop,2025-01-22,2025-01-29,5,False,,0.0,Facebook Ads,Winter Sale
294,295,U00295,Asia Pacific,Desktop,2025-04-19,2025-04-23,3,False,,0.0,Facebook Ads,Lookalike Audience
295,296,U00296,South America,Tablet,2025-03-22,2025-04-06,7,False,,0.0,Organic Search,SEO Blog
296,297,U00297,South America,Desktop,2025-04-06,2025-04-14,4,False,,0.0,Google Ads,Generic Search
297,298,U00298,North America,Mobile,2025-01-17,2025-01-23,5,False,,0.0,Facebook Ads,Retargeting
298,299,U00299,South America,Mobile,2025-01-17,2025-01-20,2,False,,0.0,TikTok Ads,Influencer Push
299,300,U00300,Asia Pacific,Mobile,2025-05-26,2025-06-06,4,False,,0.0,TikTok Ads,Influencer Push
300,301,U00301,Europe,Mobile,2025-05-16,2025-05-27,5,True,2025-05-29,698.19,Organic Search,Organic Landing
301,302,U00302,South America,Desktop,2025-02-04,2025-02-09,3,False,,0.0,Organic Search,SEO Blog
302,303,U00303,North America,Tablet,2025-01-22,2025-01-26,3,False,,0.0,Organic Search,SEO Blog
303,304,U00304,South America,Tablet,2025-01-19,2025-02-07,8,False,,0.0,TikTok Ads,Influencer Push
304,305,U00305,South America,Tablet,2025-03-17,2025-03-21,3,False,,0.0,TikTok Ads,Awareness Blast
305,306,U00306,North America,Tablet,2025-03-18,2025-03-25,3,False,,0.0,Organic Search,SEO Blog
306,307,U00307,North America,Desktop,2025-04-07,2025-04-18,6,False,,0.0,TikTok Ads,Influencer Push
307,308,U00308,South America,Mobile,2025-04-01,2025-04-08,5,False,,0.0,Google Ads,Generic Search
308,309,U00309,North America,Mobile,2025-05-03,2025-05-10,6,False,,0.0,Facebook Ads,Retargeting
309,310,U00310,North America,Mobile,2025-05-16,2025-05-29,5,False,,0.0,TikTok Ads,Awareness Blast
310,311,U00311,Europe,Tablet,2025-01-05,2025-01-10,3,False,,0.0,TikTok Ads,UGC Campaign
311,312,U00312,North America,Tablet,2025-04-25,2025-04-30,3,False,,0.0,Google Ads,Competitor Search
312,313,U00313,North America,Mobile,2025-04-09,2025-04-10,2,False,,0.0,Facebook Ads,Lookalike Audience
313,314,U00314,South America,Tablet,2025-04-08,2025-04-10,2,True,2025-04-11,782.56,Facebook Ads,Winter Sale
314,315,U00315,North America,Tablet,2025-04-22,2025-04-29,3,False,,0.0,Organic Search,Organic Landing
315,316,U00316,Asia Pacific,Mobile,2025-05-15,2025-05-29,5,False,,0.0,TikTok Ads,Awareness Blast
316,317,U00317,South America,Tablet,2025-05-30,2025-06-08,4,False,,0.0,TikTok Ads,Influencer Push
317,318,U00318,Asia Pacific,Mobile,2025-05-31,2025-06-01,3,False,,0.0,TikTok Ads,Awareness Blast
318,319,U00319,South America,Tablet,2025-04-24,2025-05-04,5,True,2025-05-05,858.29,Organic Search,SEO Blog
319,320,U00320,Europe,Mobile,2025-05-26,2025-05-30,2,False,,0.0,Google Ads,Generic Search
320,321,U00321,Asia Pacific,Desktop,2025-01-29,2025-02-15,8,False,,0.0,Google Ads,Competitor Search
321,322,U00322,North America,Mobile,2025-06-09,2025-06-24,6,False,,0.0,Organic Search,SEO Blog
322,323,U00323,Europe,Tablet,2025-03-08,2025-03-24,5,False,,0.0,Google Ads,Brand Search
323,324,U00324,Europe,Desktop,2025-04-20,2025-05-01,6,False,,0.0,Google Ads,Brand Search
324,325,U00325,North America,Tablet,2025-05-03,2025-05-20,7,False,,0.0,TikTok Ads,Awareness Blast
325,326,U00326,Europe,Mobile,2025-01-16,2025-01-24,4,False,,0.0,Google Ads,Competitor Search
326,327,U00327,South America,Desktop,2025-06-22,2025-07-01,4,False,,0.0,Facebook Ads,Winter Sale
327,328,U00328,North America,Tablet,2025-03-09,2025-03-12,3,True,2025-03-14,177.01,Facebook Ads,Winter Sale
328,329,U00329,Asia Pacific,Mobile,2025-01-02,2025-01-21,7,True,2025-01-22,374.82,Google Ads,Generic Search
329,330,U00330,Europe,Desktop,2025-03-08,2025-03-13,2,False,,0.0,Facebook Ads,Winter Sale
330,331,U00331,South America,Desktop,2025-05-18,2025-05-27,6,False,,0.0,Organic Search,SEO Blog
331,332,U00332,Europe,Mobile,2025-06-13,2025-06-23,4,False,,0.0,TikTok Ads,Awareness Blast
332,333,U00333,South America,Tablet,2025-05-14,2025-05-17,3,True,2025-05-17,797.76,Google Ads,Generic Search
333,334,U00334,Asia Pacific,Mobile,2025-06-14,2025-06-27,5,False,,0.0,Google Ads,Brand Search
334,335,U00335,South America,Tablet,2025-04-09,2025-04-16,4,False,,0.0,TikTok Ads,UGC Campaign
335,336,U00336,Asia Pacific,Mobile,2025-04-26,2025-05-04,5,False,,0.0,Google Ads,Generic Search
336,337,U00337,Europe,Tablet,2025-02-20,2025-03-01,4,False,,0.0,Facebook Ads,Retargeting
337,338,U00338,Asia Pacific,Desktop,2025-01-20,2025-02-05,6,False,,0.0,TikTok Ads,UGC Campaign
338,339,U00339,Europe,Desktop,2025-06-08,2025-06-17,3,False,,0.0,TikTok Ads,Awareness Blast
339,340,U00340,Asia Pacific,Desktop,2025-06-18,2025-07-02,7,False,,0.0,TikTok Ads,UGC Campaign
340,341,U00341,Europe,Mobile,2025-03-16,2025-03-27,6,False,,0.0,Facebook Ads,Winter Sale
341,342,U00342,North America,Desktop,2025-01-01,2025-01-17,6,False,,0.0,Organic Search,SEO Blog
342,343,U00343,South America,Mobile,2025-03-08,2025-03-18,4,False,,0.0,Facebook Ads,Lookalike Audience
343,344,U00344,Europe,Tablet,2025-05-02,2025-05-05,3,False,,0.0,Facebook Ads,Retargeting
344,345,U00345,South America,Desktop,2025-01-05,2025-01-10,3,False,,0.0,Google Ads,Competitor Search
345,346,U00346,Asia Pacific,Desktop,2025-03-20,2025-04-06,6,True,2025-04-09,454.36,TikTok Ads,Awareness Blast
346,347,U00347,South America,Mobile,2025-04-18,2025-04-22,2,False,,0.0,Google Ads,Generic Search
347,348,U00348,Europe,Mobile,2025-04-29,2025-05-04,3,False,,0.0,Facebook Ads,Retargeting
348,349,U00349,South America,Mobile,2025-04-27,2025-05-13,6,False,,0.0,Google Ads,Brand Search
349,350,U00350,Asia Pacific,Tablet,2025-03-13,2025-03-18,2,False,,0.0,Organic Search,Organic Landing
350,351,U00351,North America,Desktop,2025-03-21,2025-04-05,5,False,,0.0,Facebook Ads,Lookalike Audience
351,352,U00352,North America,Tablet,2025-04-16,2025-04-25,6,False,,0.0,Facebook Ads,Lookalike Audience
352,353,U00353,Asia Pacific,Mobile,2025-04-21,2025-05-12,7,False,,0.0,Google Ads,Brand Search
353,354,U00354,North America,Tablet,2025-03-10,2025-03-12,2,True,2025-03-13,616.13,Google Ads,Brand Search
354,355,U00355,Europe,Mobile,2025-05-17,2025-05-30,6,False,,0.0,Facebook Ads,Winter Sale
355,356,U00356,North America,Mobile,2025-05-29,2025-06-07,6,False,,0.0,Google Ads,Competitor Search
356,357,U00357,North America,Tablet,2025-05-05,2025-05-25,7,False,,0.0,Google Ads,Competitor Search
357,358,U00358,North America,Desktop,2025-02-16,2025-02-28,6,False,,0.0,Google Ads,Generic Search
358,359,U00359,South America,Desktop,2025-05-19,2025-05-21,2,False,,0.0,Organic Search,SEO Blog
359,360,U00360,South America,Tablet,2025-05-05,2025-05-13,3,False,,0.0,Google Ads,Generic Search
360,361,U00361,North America,Desktop,2025-03-21,2025-03-28,3,True,2025-03-29,522.01,Facebook Ads,Retargeting
361,362,U00362,Asia Pacific,Tablet,2025-04-26,2025-05-09,7,True,2025-05-09,505.26,Organic Search,Organic Landing
362,363,U00363,North America,Mobile,2025-04-02,2025-04-18,6,False,,0.0,Organic Search,Organic Landing
363,364,U00364,South America,Desktop,2025-03-24,2025-04-02,6,False,,0.0,Organic Search,Organic Landing
364,365,U00365,South America,Tablet,2025-06-19,2025-06-22,2,False,,0.0,Organic Search,Organic Landing
365,366,U00366,South America,Tablet,2025-06-23,2025-07-05,7,False,,0.0,TikTok Ads,Awareness Blast
366,367,U00367,Asia Pacific,Tablet,2025-04-06,2025-04-17,5,False,,0.0,Google Ads,Competitor Search
367,368,U00368,South America,Desktop,2025-03-07,2025-03-10,3,False,,0.0,Google Ads,Generic Search
368,369,U00369,Asia Pacific,Desktop,2025-06-15,2025-07-01,6,False,,0.0,Facebook Ads,Retargeting
369,370,U00370,North America,Tablet,2025-01-25,2025-02-03,4,False,,0.0,TikTok Ads,UGC Campaign
370,371,U00371,Europe,Tablet,2025-05-12,2025-05-23,7,False,,0.0,Organic Search,SEO Blog
371,372,U00372,Europe,Desktop,2025-01-15,2025-01-24,6,False,,0.0,Facebook Ads,Retargeting
372,373,U00373,North America,Desktop,2025-02-19,2025-02-20,2,False,,0.0,TikTok Ads,UGC Campaign
373,374,U00374,North America,Mobile,2025-05-06,2025-05-25,7,False,,0.0,TikTok Ads,UGC Campaign
374,375,U00375,South America,Tablet,2025-02-06,2025-02-10,3,False,,0.0,Facebook Ads,Retargeting
375,376,U00376,North America,Desktop,2025-05-25,2025-06-03,6,True,2025-06-04,561.53,TikTok Ads,UGC Campaign
376,377,U00377,Europe,Desktop,2025-03-25,2025-04-03,5,True,2025-04-04,489.89,Organic Search,Organic Landing
377,378,U00378,Europe,Desktop,2025-01-01,2025-01-04,3,False,,0.0,Facebook Ads,Winter Sale
378,379,U00379,South America,Desktop,2025-01-11,2025-01-13,2,False,,0.0,Organic Search,SEO Blog
379,380,U00380,South America,Tablet,2025-05-12,2025-05-21,5,False,,0.0,TikTok Ads,Awareness Blast
380,381,U00381,Europe,Tablet,2025-05-16,2025-05-24,4,False,,0.0,Organic Search,Organic Landing
381,382,U00382,South America,Tablet,2025-03-01,2025-03-22,7,True,2025-03-22,398.31,Facebook Ads,Winter Sale
382,383,U00383,North America,Mobile,2025-04-03,2025-04-07,2,False,,0.0,Facebook Ads,Winter Sale
383,384,U00384,Europe,Tablet,2025-03-13,2025-03-18,3,False,,0.0,Facebook Ads,Retargeting
384,385,U00385,Europe,Tablet,2025-01-26,2025-01-31,4,False,,0.0,Organic Search,SEO Blog
385,386,U00386,South America,Tablet,2025-02-16,2025-02-19,4,False,,0.0,TikTok Ads,Influencer Push
386,387,U00387,South America,Desktop,2025-05-04,2025-05-10,3,True,2025-05-11,1157.94,Organic Search,Organic Landing
387,388,U00388,South America,Mobile,2025-04-20,2025-04-23,2,False,,0.0,Google Ads,Generic Search
388,389,U00389,Asia Pacific,Mobile,2025-01-22,2025-02-06,6,False,,0.0,Facebook Ads,Retargeting
389,390,U00390,North America,Mobile,2025-05-31,2025-06-02,4,False,,0.0,Facebook Ads,Winter Sale
390,391,U00391,South America,Desktop,2025-06-07,2025-06-08,2,False,,0.0,Google Ads,Competitor Search
391,392,U00392,Europe,Mobile,2025-06-16,2025-06-30,5,False,,0.0,TikTok Ads,UGC Campaign
392,393,U00393,South America,Desktop,2025-01-30,2025-02-10,5,False,,0.0,Google Ads,Generic Search
393,394,U00394,Europe,Mobile,2025-04-06,2025-04-11,3,False,,0.0,Google Ads,Competitor Search
394,395,U00395,Europe,Mobile,2025-01-27,2025-02-12,6,True,2025-02-09,234.31,Organic Search,SEO Blog
395,396,U00396,South America,Desktop,2025-06-07,2025-06-12,3,True,2025-06-13,199.75,Organic Search,Organic Landing
396,397,U00397,North America,Mobile,2025-04-19,2025-04-23,2,False,,0.0,TikTok Ads,Awareness Blast
397,398,U00398,North America,Desktop,2025-06-02,2025-06-18,7,False,,0.0,Organic Search,Organic Landing
398,399,U00399,Asia Pacific,Desktop,2025-05-09,2025-06-03,7,False,,0.0,TikTok Ads,UGC Campaign
399,400,U00400,North America,Tablet,2025-03-18,2025-03-31,6,False,,0.0,TikTok Ads,UGC Campaign
400,401,U00401,South America,Desktop,2025-02-08,2025-02-12,2,False,,0.0,Google Ads,Brand Search
401,402,U00402,Europe,Mobile,2025-03-06,2025-03-26,7,False,,0.0,Facebook Ads,Retargeting
402,403,U00403,South America,Mobile,2025-02-17,2025-02-27,5,False,,0.0,TikTok Ads,Influencer Push
403,404,U00404,Asia Pacific,Tablet,2025-04-09,2025-04-20,4,True,2025-04-20,673.0,Google Ads,Generic Search
404,405,U00405,Europe,Desktop,2025-03-26,2025-04-04,6,True,2025-04-06,118.42,TikTok Ads,Awareness Blast
405,406,U00406,North America,Tablet,2025-01-31,2025-02-08,5,False,,0.0,Organic Search,SEO Blog
406,407,U00407,Europe,Mobile,2025-02-13,2025-02-22,5,False,,0.0,Google Ads,Brand Search
407,408,U00408,North America,Tablet,2025-06-18,2025-06-27,4,False,,0.0,Google Ads,Generic Search
408,409,U00409,Asia Pacific,Tablet,2025-03-04,2025-03-18,8,False,,0.0,Organic Search,Organic Landing
409,410,U00410,Europe,Mobile,2025-03-28,2025-04-08,6,False,,0.0,Organic Search,SEO Blog
410,411,U00411,North America,Tablet,2025-03-09,2025-03-11,3,False,,0.0,Facebook Ads,Lookalike Audience
411,412,U00412,Asia Pacific,Mobile,2025-06-14,2025-06-27,5,True,2025-06-26,360.01,TikTok Ads,UGC Campaign
412,413,U00413,Europe,Tablet,2025-04-17,2025-04-20,3,False,,0.0,TikTok Ads,Influencer Push
413,414,U00414,Asia Pacific,Mobile,2025-04-11,2025-04-14,2,False,,0.0,TikTok Ads,UGC Campaign
414,415,U00415,Asia Pacific,Tablet,2025-05-03,2025-05-19,8,False,,0.0,TikTok Ads,Influencer Push
415,416,U00416,Europe,Tablet,2025-03-18,2025-04-02,6,False,,0.0,Organic Search,Organic Landing
416,417,U00417,Europe,Desktop,2025-05-13,2025-06-01,7,False,,0.0,Organic Search,SEO Blog
417,418,U00418,Asia Pacific,Desktop,2025-03-05,2025-03-22,7,False,,0.0,Organic Search,SEO Blog
418,419,U00419,Europe,Mobile,2025-02-15,2025-02-22,5,False,,0.0,Organic Search,Organic Landing
419,420,U00420,Europe,Tablet,2025-03-30,2025-04-07,3,False,,0.0,Google Ads,Competitor Search
420,421,U00421,North America,Tablet,2025-05-17,2025-05-24,3,True,2025-05-17,1181.12,Facebook Ads,Retargeting
421,422,U00422,South America,Mobile,2025-06-13,2025-06-25,4,False,,0.0,TikTok Ads,Awareness Blast
422,423,U00423,North America,Mobile,2025-05-20,2025-06-01,4,True,2025-05-30,762.14,Facebook Ads,Retargeting
423,424,U00424,North America,Desktop,2025-01-15,2025-01-16,2,False,,0.0,Organic Search,SEO Blog
424,425,U00425,North America,Mobile,2025-04-27,2025-05-08,6,False,,0.0,Facebook Ads,Winter Sale
425,426,U00426,North America,Mobile,2025-04-12,2025-04-24,6,False,,0.0,Facebook Ads,Retargeting
426,427,U00427,North America,Desktop,2025-01-05,2025-01-20,7,False,,0.0,TikTok Ads,UGC Campaign
427,428,U00428,Asia Pacific,Tablet,2025-04-01,2025-04-18,7,False,,0.0,TikTok Ads,UGC Campaign
428,429,U00429,North America,Tablet,2025-01-23,2025-02-04,7,False,,0.0,Google Ads,Competitor Search
429,430,U00430,Asia Pacific,Tablet,2025-01-19,2025-02-02,5,True,2025-02-04,1146.51,Facebook Ads,Winter Sale
430,431,U00431,Europe,Mobile,2025-04-24,2025-04-27,2,False,,0.0,Facebook Ads,Lookalike Audience
431,432,U00432,Asia Pacific,Mobile,2025-02-19,2025-02-21,2,False,,0.0,Google Ads,Competitor Search
432,433,U00433,North America,Desktop,2025-02-04,2025-02-08,3,False,,0.0,Google Ads,Generic Search
433,434,U00434,North America,Tablet,2025-05-06,2025-05-18,6,False,,0.0,Facebook Ads,Winter Sale
434,435,U00435,North America,Mobile,2025-02-01,2025-02-08,4,False,,0.0,Organic Search,Organic Landing
435,436,U00436,South America,Mobile,2025-06-25,2025-07-04,5,True,2025-07-06,684.69,Organic Search,SEO Blog
436,437,U00437,North America,Tablet,2025-06-13,2025-06-20,4,False,,0.0,Google Ads,Generic Search
437,438,U00438,North America,Desktop,2025-04-05,2025-04-15,5,False,,0.0,TikTok Ads,UGC Campaign
438,439,U00439,South America,Mobile,2025-02-07,2025-02-21,7,False,,0.0,Facebook Ads,Winter Sale
439,440,U00440,Europe,Tablet,2025-05-20,2025-05-28,3,True,2025-05-28,742.9,Facebook Ads,Winter Sale
440,441,U00441,Asia Pacific,Desktop,2025-04-12,2025-04-23,5,False,,0.0,TikTok Ads,Influencer Push
441,442,U00442,South America,Mobile,2025-04-17,2025-04-24,4,False,,0.0,Google Ads,Generic Search
442,443,U00443,Europe,Desktop,2025-04-06,2025-04-07,3,False,,0.0,Facebook Ads,Winter Sale
443,444,U00444,Asia Pacific,Mobile,2025-06-01,2025-06-02,2,False,,0.0,Google Ads,Competitor Search
444,445,U00445,South America,Mobile,2025-02-06,2025-02-16,6,False,,0.0,TikTok Ads,Awareness Blast
445,446,U00446,Asia Pacific,Mobile,2025-03-27,2025-04-10,6,False,,0.0,Google Ads,Competitor Search
446,447,U00447,South America,Desktop,2025-04-11,2025-04-16,3,True,2025-04-18,204.44,TikTok Ads,UGC Campaign
447,448,U00448,Asia Pacific,Desktop,2025-05-03,2025-05-07,3,False,,0.0,Organic Search,SEO Blog
448,449,U00449,North America,Desktop,2025-06-24,2025-07-11,7,False,,0.0,TikTok Ads,Awareness Blast
449,450,U00450,Europe,Desktop,2025-02-22,2025-03-09,6,True,2025-03-07,1054.14,Facebook Ads,Lookalike Audience
450,451,U00451,Europe,Desktop,2025-04-17,2025-04-30,4,False,,0.0,Facebook Ads,Winter Sale
451,452,U00452,South America,Mobile,2025-05-17,2025-05-25,4,False,,0.0,Organic Search,Organic Landing
452,453,U00453,South America,Tablet,2025-04-14,2025-04-16,2,False,,0.0,Organic Search,Organic Landing
453,454,U00454,Europe,Desktop,2025-02-15,2025-02-26,4,False,,0.0,Organic Search,Organic Landing
454,455,U00455,North America,Tablet,2025-02-08,2025-02-11,2,False,,0.0,Facebook Ads,Winter Sale
455,456,U00456,North America,Desktop,2025-02-06,2025-02-21,7,False,,0.0,TikTok Ads,Influencer Push
456,457,U00457,South America,Mobile,2025-02-14,2025-02-17,3,True,2025-02-20,378.54,TikTok Ads,UGC Campaign
457,458,U00458,Europe,Tablet,2025-01-28,2025-02-07,5,False,,0.0,TikTok Ads,UGC Campaign
458,459,U00459,South America,Desktop,2025-04-06,2025-04-13,4,False,,0.0,Organic Search,SEO Blog
